ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
67094	ENSG00000123349	PFDN5	chr12	+	53296453	53296551	53295541	53295639	53297849	53297924	67094	15,1,6,11,21,18,6,18,25,3,13	65,15,17,35,41,32,75,103,52,91,70	6,8,3,0,3,2,8,14,0	58,43,38,25,67,13,60,33,49	198	100	5.03747995392e-05	0.00274010109706	0.104,0.033,0.151,0.137,0.206,0.221,0.039,0.081,0.195,0.016,0.086	0.05,0.086,0.038,0.0,0.022,0.072,0.063,0.176,0.0	0.059
67374	ENSG00000140382	HMG20A	chr15	+	77447718	77447811	77420673	77421004	77458403	77458496	67374	0,3,4,8,10,2,0,12,2,7,8	30,29,0,94,74,20,11,58,67,34,29	2,0,0,0,0,0,0,0,0	58,61,18,18,16,30,15,24,3	193	100	3.82464842907e-06	0.00031881506686	0.0,0.051,1.0,0.042,0.065,0.049,0.0,0.097,0.015,0.096,0.125	0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.138
67543	ENSG00000005436	GCFC2	chr2	-	75691976	75692100	75690487	75690719	75694240	75694427	67543	31,35,33,90,61,56,39,51,31,59,47	19,12,24,9,18,22,53,47,35,39,60	14,31,33,10,0,18,11,36,31	13,15,21,30,58,28,53,22,27	224	100	0.000192917512657	0.00836602522668	0.421,0.566,0.38,0.817,0.602,0.532,0.247,0.326,0.283,0.403,0.259	0.325,0.48,0.412,0.13,0.0,0.223,0.085,0.422,0.339	0.171
67550	ENSG00000131115	ZNF227	chr19	+	44217790	44217852	44213068	44213244	44228445	44228572	67550	29,17,13,48,52,17,30,65,45,64,51	3,1,3,12,5,2,4,11,0,3,4	17,16,33,18,27,31,22,24,15	11,3,6,8,10,9,3,7,4	162	100	2.01202122251e-05	0.00127473441012	0.856,0.913,0.728,0.712,0.865,0.84,0.822,0.785,1.0,0.929,0.887	0.488,0.767,0.772,0.581,0.625,0.68,0.819,0.679,0.698	0.17
67713	ENSG00000143643	TTC13	chr1	-	230936157	230936264	230933778	230933861	230939385	230939496	67713	2,6,2,10,3,16,20,18,17,2,15	55,9,12,38,48,2,61,55,68,70,52	15,13,22,31,36,9,42,27,16	73,25,68,24,16,32,32,36,8	207	100	0.000126599713259	0.00589051600065	0.017,0.244,0.075,0.113,0.029,0.794,0.137,0.137,0.108,0.014,0.122	0.09,0.201,0.135,0.384,0.521,0.12,0.388,0.266,0.491	-0.126
67746	ENSG00000001497	LAS1L	chrX	-	65521147	65522285	65520701	65520817	65523559	65523707	67746	209,256,129,261,231,259,138,242,290,177,148	1,0,6,2,3,0,0,1,8,0,2	243,252,190,162,281,274,207,146,47	0,2,3,0,0,0,0,0,0	1238	100	2.69633637429e-06	0.000239793602163	0.944,1.0,0.635,0.913,0.861,1.0,1.0,0.951,0.745,1.0,0.857	1.0,0.911,0.836,1.0,1.0,1.0,1.0,1.0,1.0	-0.071
67966	ENSG00000173660	UQCRH	chr1	+	46309100	46309143	46303697	46303820	46310154	46310316	67966	518,132,111,605,681,93,677,1024,637,1040,991	7,16,0,20,24,5,83,49,15,31,11	515,208,699,278,284,423,558,280,300	21,73,13,18,108,89,25,42,12	143	100	5.88661386303e-09	1.35404259004e-06	0.981,0.852,1.0,0.955,0.952,0.929,0.851,0.936,0.967,0.959,0.984	0.945,0.666,0.974,0.915,0.648,0.769,0.94,0.823,0.946	0.095
67967	ENSG00000173660	UQCRH	chr1	+	46309896	46310044	46303708	46303820	46310154	46310316	67967	136,42,23,149,227,41,205,283,269,470,349	7,16,0,20,24,5,83,49,15,31,11	154,127,190,42,130,126,117,71,12	21,73,13,18,108,89,25,42,12	248	100	1.80551134643e-06	0.000173275708922	0.887,0.514,1.0,0.75,0.792,0.768,0.499,0.7,0.879,0.859,0.928	0.747,0.412,0.855,0.485,0.327,0.363,0.654,0.405,0.287	0.276
68109	ENSG00000072518	MARK2	chr11	+	63908259	63908304	63904785	63905043	63908876	63909255	68109	65,33,23,150,117,29,48,99,75,49,42	2,5,8,4,27,4,0,11,13,17,3	51,37,36,0,20,88,40,54,32	14,11,4,3,18,22,44,15,10	145	100	0.000189874049177	0.00826326471272	0.957,0.82,0.665,0.963,0.749,0.833,1.0,0.861,0.799,0.665,0.906	0.715,0.699,0.861,0.0,0.434,0.734,0.385,0.713,0.688	0.257
68185	ENSG00000047849	MAP4	chr3	-	47875684	47875900	47871916	47872100	47877416	47877523	68185	894,1564,1454,1454,1182,2347,507,909,1218,758,849	76,101,44,97,91,69,11,46,139,55,44	1479,1686,808,1058,855,1219,1237,918,917	45,146,65,2,41,23,59,27,10	316	100	1.06656424241e-05	0.000747855331498	0.788,0.831,0.913,0.826,0.804,0.915,0.936,0.862,0.735,0.813,0.859	0.912,0.785,0.797,0.994,0.868,0.944,0.869,0.915,0.967	-0.051
68284	ENSG00000291099	NA	chr7	+	5846765	5848022	5840689	5840856	5854106	5854439	68284	38,55,23,144,197,23,43,153,128,54,41	0,2,0,4,3,0,2,4,9,5,5	108,121,31,66,55,195,50,131,15	0,0,0,0,2,1,0,6,0	1357	100	3.64733648373e-06	0.000307518669491	1.0,0.67,1.0,0.726,0.829,1.0,0.613,0.738,0.512,0.443,0.377	1.0,1.0,1.0,1.0,0.67,0.935,1.0,0.617,1.0	-0.195
68345	ENSG00000151687	ANKAR	chr2	+	189728266	189728420	189720618	189720787	189728659	189728821	68345	24,14,52,38,33,44,69,52,7,30,24	0,0,3,3,1,1,0,1,3,0,3	10,29,38,24,18,40,19,16,12	4,0,4,0,0,12,4,2,0	254	100	0.000898016816448	0.0294460864437	1.0,1.0,0.872,0.833,0.929,0.945,1.0,0.953,0.479,1.0,0.759	0.496,1.0,0.789,1.0,1.0,0.568,0.652,0.759,1.0	0.081
68453	ENSG00000078403	MLLT10	chr10	+	21688490	21688538	21682224	21682257	21713771	21713950	68453	1,1,0,8,0,0,6,0,2,3,2	10,12,3,17,18,2,11,13,24,21,19	0,0,1,0,0,0,0,0,0	10,10,18,11,20,14,20,7,4	148	100	4.23057198545e-05	0.00236890567096	0.063,0.053,0.0,0.241,0.0,0.0,0.269,0.0,0.053,0.088,0.066	0.0,0.0,0.036,0.0,0.0,0.0,0.0,0.0,0.0	0.072
68504	ENSG00000205929	EPCIP	chr21	-	32810573	32810654	32793563	32794485	32813591	32813689	68504	2,19,10,5,2,2,56,9,9,26,5	0,0,2,1,0,0,0,0,0,0,0	13,23,20,16,0,52,85,27,139	0,0,0,12,9,4,5,17,26	181	100	2.02623473555e-11	1.09621285698e-08	1.0,1.0,0.734,0.734,1.0,1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.424,0.0,0.878,0.904,0.467,0.747	0.238
68690	ENSG00000109339	MAPK10	chr4	-	86370713	86370867	86354529	86354644	86593909	86594110	68690	5,4,0,6,3,2,9,7,1,5,6	2,5,5,4,2,3,12,1,1,4,2	0,3,0,0,0,0,0,1,4	3,2,1,8,2,5,2,2,3	254	100	5.67208600089e-08	9.30171535772e-06	0.496,0.24,0.0,0.371,0.371,0.208,0.228,0.734,0.282,0.33,0.542	0.0,0.371,0.0,0.0,0.0,0.0,0.0,0.164,0.344	0.248
68765	ENSG00000107651	SEC23IP	chr10	+	119930328	119930431	119929606	119929762	119932132	119932318	68765	114,119,55,108,103,69,112,163,133,167,81	0,1,6,1,0,1,0,2,0,0,4	46,66,143,78,84,78,93,55,48	10,0,4,4,18,7,0,0,0	203	100	3.56056928386e-09	8.93104067233e-07	1.0,0.983,0.819,0.982,1.0,0.971,1.0,0.976,1.0,1.0,0.909	0.694,1.0,0.946,0.906,0.697,0.846,1.0,1.0,1.0	0.068
68787	ENSG00000188690	UROS	chr10	-	125794021	125794388	125788914	125789005	125794879	125794978	68787	0,9,2,17,17,8,8,28,33,10,0	106,37,54,88,107,12,95,179,132,153,151	23,28,18,11,15,59,7,19,24	103,106,81,55,28,65,57,45,19	467	100	2.10942374679e-15	3.75497840707e-12	0.0,0.05,0.008,0.04,0.033,0.125,0.018,0.032,0.051,0.014,0.0	0.046,0.054,0.045,0.041,0.103,0.163,0.026,0.083,0.213	-0.052
68793	ENSG00000188690	UROS	chr10	-	125798064	125798145	125796102	125796188	125807412	125807465	68793	245,105,75,284,295,51,259,609,443,482,453	22,6,3,15,9,2,20,30,12,33,38	136,183,210,65,86,146,138,82,17	14,12,2,0,0,0,2,0,0	181	100	4.82004496394e-06	0.000387732567413	0.86,0.906,0.932,0.913,0.948,0.934,0.877,0.918,0.953,0.89,0.868	0.843,0.894,0.983,1.0,1.0,1.0,0.974,1.0,1.0	-0.057
68803	ENSG00000188690	UROS	chr10	-	125815033	125815130	125812213	125812288	125816436	125816525	68803	110,36,37,150,174,24,124,278,172,257,230	0,2,6,5,2,1,5,4,0,4,7	108,46,107,37,29,97,68,40,12	0,0,0,0,0,0,0,2,0	197	100	2.24736789425e-05	0.00139894531876	1.0,0.901,0.758,0.938,0.978,0.924,0.926,0.972,1.0,0.97,0.943	1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.91,1.0	-0.053
68889	ENSG00000070081	NUCB2	chr11	+	17311184	17311283	17310824	17311010	17311871	17311930	68889	298,101,126,260,225,75,670,387,349,663,532	3,0,0,0,3,0,7,5,12,2,0	184,130,291,84,122,242,358,139,324	0,8,3,47,21,0,6,0,0	199	100	1.81889243878e-06	0.000174408238834	0.98,1.0,1.0,1.0,0.974,1.0,0.98,0.975,0.936,0.994,1.0	1.0,0.891,0.98,0.473,0.745,1.0,0.968,1.0,1.0	0.09
68890	ENSG00000070081	NUCB2	chr11	+	17311192	17311283	17310824	17311010	17311871	17311930	68890	406,153,161,350,349,119,857,562,465,904,749	3,0,0,0,3,0,7,5,12,2,0	264,170,376,122,157,308,445,190,430	0,8,3,47,21,0,6,0,0	191	100	5.11287889804e-09	1.21352256443e-06	0.986,1.0,1.0,1.0,0.984,1.0,0.985,0.983,0.953,0.996,1.0	1.0,0.918,0.985,0.576,0.797,1.0,0.975,1.0,1.0	0.073
68914	ENSG00000285982	NA	chr8	-	103404775	103404861	103403163	103403324	103407633	103407784	68914	211,60,60,196,147,31,229,219,261,206,110	2,0,6,5,0,4,0,4,5,2,2	191,178,189,36,74,224,155,106,49	12,5,0,0,0,10,21,16,26	186	100	4.88647652341e-08	8.22858757626e-06	0.983,1.0,0.843,0.955,1.0,0.806,1.0,0.967,0.966,0.982,0.967	0.895,0.95,1.0,1.0,1.0,0.923,0.799,0.781,0.503	0.079
69103	ENSG00000132669	RIN2	chr20	+	19870843	19870915	19815222	19815298	19871081	19872284	69103	36,2,32,14,3,2,33,11,1,19,4	0,0,1,0,2,2,4,5,0,1,0	2,12,4,3,1,18,8,17,0	5,1,9,7,2,5,11,0,5	172	100	5.14605056345e-08	8.54058671407e-06	1.0,1.0,0.949,1.0,0.466,0.368,0.827,0.561,1.0,0.917,1.0	0.189,0.875,0.205,0.199,0.225,0.677,0.297,1.0,0.0	0.419
69107	ENSG00000132669	RIN2	chr20	+	19935438	19935607	19935098	19935199	19956614	19956807	69107	9,36,44,51,25,25,20,13,17,41,41	49,41,36,64,38,41,50,50,45,58,58	15,7,24,59,6,0,20,15,16	33,66,48,53,58,38,58,54,35	269	100	0.000193536694207	0.00838299481666	0.064,0.246,0.312,0.229,0.197,0.185,0.129,0.088,0.123,0.208,0.208	0.145,0.038,0.157,0.293,0.037,0.0,0.114,0.094,0.145	0.067
69195	ENSG00000101294	HM13	chr20	+	31568077	31568224	31566209	31566295	31569119	31569326	69195	7,25,13,60,37,28,10,20,27,22,12	42,33,31,95,28,29,91,81,45,70,32	55,32,20,7,1,23,15,26,6	92,46,76,118,94,71,107,66,157	247	100	9.60198180167e-06	0.000685024126389	0.063,0.235,0.145,0.204,0.349,0.281,0.043,0.091,0.195,0.113,0.132	0.195,0.22,0.096,0.023,0.004,0.116,0.054,0.138,0.015	0.073
69350	ENSG00000132694	ARHGEF11	chr1	-	156987709	156987742	156986081	156986173	157044298	157045742	69350	14,3,2,15,21,7,1,6,12,10,5	30,24,17,81,105,36,0,66,74,5,3	4,4,9,2,0,4,1,0,0	66,68,11,0,42,56,39,44,4	133	100	0.00104253188897	0.0332543567798	0.26,0.086,0.081,0.122,0.131,0.128,1.0,0.064,0.109,0.601,0.556	0.044,0.042,0.381,1.0,0.0,0.051,0.019,0.0,0.0	0.114
69411	ENSG00000257585	LINC00609	chr14	+	36063683	36063817	35998409	35998584	36165744	36165844	69411	64,79,92,139,24,67,118,50,56,61,74	0,4,0,2,0,1,0,2,4,4,11	54,60,41,132,55,77,100,72,4	0,0,0,0,0,0,0,1,0	234	100	1.29995921605e-06	0.000131867002609	1.0,0.894,1.0,0.967,1.0,0.966,1.0,0.914,0.857,0.867,0.742	1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.969,1.0	-0.069
69422	ENSG00000257585	LINC00609	chr14	+	36164119	36164266	35998409	35998584	36165744	36165844	69422	70,217,217,211,66,149,185,119,50,92,69	0,4,0,2,0,1,0,2,4,4,11	57,31,95,111,142,122,75,89,29	0,0,0,0,0,0,0,1,0	247	100	0.000203351380064	0.00874973817238	1.0,0.956,1.0,0.977,1.0,0.984,1.0,0.96,0.835,0.903,0.717	1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.973,1.0	-0.058
69423	ENSG00000257585	LINC00609	chr14	+	36164119	36164266	36063683	36063817	36165744	36165844	69423	70,217,217,210,66,149,185,117,50,95,68	6,3,1,0,0,0,4,0,0,0,2	58,31,95,111,142,115,75,89,29	0,1,4,29,0,8,1,0,0	247	100	3.20531199027e-07	4.0337224985e-05	0.825,0.967,0.989,1.0,1.0,1.0,0.949,1.0,1.0,1.0,0.932	1.0,0.926,0.906,0.608,1.0,0.853,0.968,1.0,1.0	0.051
69442	ENSG00000115282	TTC31	chr2	+	74490024	74490127	74483321	74483410	74490243	74490473	69442	13,12,13,15,10,1,15,25,11,6,6	8,13,0,22,7,2,2,6,5,4,1	10,25,20,39,33,28,38,30,21	1,0,9,3,11,14,0,8,0	203	100	0.00170759141837	0.0495885299507	0.445,0.313,1.0,0.251,0.413,0.198,0.787,0.672,0.52,0.425,0.747	0.831,1.0,0.523,0.865,0.596,0.496,1.0,0.649,1.0	-0.249
69494	ENSG00000104447	TRPS1	chr8	-	115623600	115623758	115619131	115620060	115668544	115668975	69494	24,46,26,89,140,34,72,155,150,208,139	24,10,11,44,25,12,43,31,23,37,18	48,60,36,6,25,68,77,86,36	35,26,42,40,75,27,35,20,22	258	100	4.48630291229e-05	0.00248561901214	0.279,0.641,0.478,0.439,0.685,0.523,0.394,0.66,0.717,0.685,0.75	0.347,0.472,0.249,0.055,0.114,0.494,0.46,0.625,0.388	0.212
69584	ENSG00000165084	C8orf34	chr8	+	68530592	68530679	68521798	68521971	68532982	68533149	69584	9,20,4,5,16,4,27,14,21,27,19	117,54,51,62,61,6,103,91,143,150,160	0,6,0,5,1,13,7,6,0	102,75,104,112,97,90,63,45,8	187	100	8.25111090563e-11	3.64256842484e-08	0.04,0.165,0.04,0.041,0.123,0.263,0.123,0.076,0.073,0.088,0.06	0.0,0.041,0.0,0.023,0.005,0.072,0.056,0.067,0.0	0.07
69736	ENSG00000109686	SH3D19	chr4	-	151144219	151144288	151143909	151144050	151147921	151148186	69736	41,32,22,83,45,54,74,64,37,38,41	39,41,25,82,37,86,46,48,33,16,12	35,15,46,18,0,94,41,53,161	33,46,67,50,40,72,77,85,116	169	100	0.000496381378892	0.0182612090876	0.384,0.316,0.342,0.375,0.418,0.271,0.488,0.441,0.399,0.584,0.669	0.386,0.162,0.289,0.176,0.0,0.436,0.24,0.27,0.451	0.158
69742	ENSG00000109686	SH3D19	chr4	-	151165588	151165696	151159239	151159352	151174669	151175674	69742	31,72,57,87,68,97,75,53,93,51,33	5,0,4,0,0,10,0,0,2,0,2	56,81,78,24,91,150,103,52,152	0,4,0,0,0,0,0,0,0	208	100	0.00146672511259	0.044024091318	0.749,1.0,0.873,1.0,1.0,0.823,1.0,1.0,0.957,1.0,0.888	1.0,0.907,1.0,1.0,1.0,1.0,1.0,1.0,1.0	-0.054
69746	ENSG00000109686	SH3D19	chr4	-	151226167	151226240	151226046	151226086	151227759	151227917	69746	1,35,20,30,7,20,21,14,6,17,18	12,12,37,4,2,19,58,6,13,20,33	3,10,6,0,0,29,4,19,2	11,14,5,55,2,48,36,31,41	173	100	3.97040722893e-05	0.00225178809984	0.046,0.628,0.238,0.813,0.669,0.378,0.173,0.574,0.211,0.329,0.24	0.136,0.292,0.41,0.0,0.0,0.259,0.06,0.262,0.027	0.23
69877	ENSG00000073849	ST6GAL1	chr3	+	187064519	187064616	187051248	187051346	187072848	187072947	69877	6,4,0,5,2,8,4,0,0,0,0	22,14,42,52,28,20,22,52,43,46,27	12,3,6,24,0,0,8,0,7	29,40,49,12,32,45,40,31,6	197	100	0.000875818955283	0.0288884144706	0.122,0.127,0.0,0.047,0.035,0.169,0.084,0.0,0.0,0.0,0.0	0.174,0.037,0.059,0.504,0.0,0.0,0.092,0.0,0.372	-0.084
70074	ENSG00000136710	CCDC115	chr2	-	130339559	130339762	130338242	130339232	130340907	130341039	70074	37,19,8,33,48,12,22,24,35,33,13	10,13,12,40,37,21,6,63,65,28,4	18,18,57,44,48,30,84,34,17	26,51,13,0,0,22,8,22,2	303	100	0.00120027742992	0.0373154419241	0.55,0.325,0.18,0.214,0.3,0.159,0.548,0.112,0.151,0.28,0.518	0.186,0.104,0.591,1.0,1.0,0.31,0.776,0.338,0.737	-0.257
70199	ENSG00000176406	RIMS2	chr8	+	104093470	104093643	104015423	104015456	104244915	104245057	70199	34,22,51,139,203,95,135,273,113,152,189	24,1,0,14,30,12,9,16,6,5,17	119,35,159,33,50,120,107,35,35	22,5,12,27,12,49,11,19,2	273	100	0.00167695997825	0.0489110372515	0.342,0.89,1.0,0.784,0.713,0.744,0.846,0.862,0.873,0.918,0.803	0.665,0.719,0.829,0.309,0.604,0.473,0.781,0.403,0.865	0.17
70225	ENSG00000101417	PXMP4	chr20	-	33710554	33710753	33702757	33707969	33714673	33714736	70225	21,21,2,49,24,11,6,63,37,11,3	2,0,3,0,2,8,0,0,5,0,0	45,42,8,2,4,36,12,27,6	5,0,0,0,0,0,0,0,0	299	100	9.63572776714e-05	0.00470972865699	0.778,1.0,0.182,1.0,0.801,0.315,1.0,1.0,0.712,1.0,1.0	0.751,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	-0.173
70304	ENSG00000166167	BTRC	chr10	+	101430344	101430452	101354032	101354228	101479367	101479457	70304	40,22,9,53,87,17,17,108,83,45,24	8,0,1,0,1,0,2,2,0,1,8	75,43,45,5,15,62,61,19,23	6,2,0,0,0,2,0,0,0	208	100	0.000906470021965	0.0296304860269	0.706,1.0,0.812,1.0,0.977,1.0,0.803,0.963,1.0,0.956,0.591	0.857,0.912,1.0,1.0,1.0,0.937,1.0,1.0,1.0	-0.076
70358	ENSG00000154582	ELOC	chr8	-	73964486	73964625	73959764	73959818	73970578	73970634	70358	20,18,3,50,42,9,54,61,55,67,37	0,0,0,0,7,0,7,6,4,4,6	76,29,34,48,64,26,43,38,15	3,2,2,0,3,0,1,0,0	239	100	4.69249989296e-05	0.0025798699905	1.0,1.0,1.0,1.0,0.715,1.0,0.763,0.81,0.852,0.875,0.721	0.914,0.858,0.877,1.0,0.899,1.0,0.947,1.0,1.0	-0.059
70379	ENSG00000140463	BBS4	chr15	+	72727939	72727994	72724527	72724655	72731304	72731457	70379	18,13,18,42,41,10,59,50,61,57,54	0,0,0,0,0,0,0,0,0,0,0	26,24,33,30,43,27,23,27,7	4,0,0,4,9,0,4,1,1	155	100	8.09824496351e-09	1.77688052414e-06	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	0.807,1.0,1.0,0.829,0.755,1.0,0.788,0.946,0.819	0.117
70380	ENSG00000140463	BBS4	chr15	+	72729615	72729684	72724527	72724655	72731304	72731457	70380	20,13,15,24,23,8,18,39,19,27,28	0,0,0,0,0,0,0,0,0,0,0	14,11,16,11,16,13,10,18,0	4,0,0,4,9,0,4,1,1	169	100	4.93579408456e-07	5.71010324881e-05	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	0.674,1.0,1.0,0.619,0.513,1.0,0.597,0.914,0.0	0.298
70720	ENSG00000095906	NUBP2	chr16	+	1786737	1786955	1786536	1786655	1787676	1787740	70720	7,21,2,25,16,13,4,19,22,6,0	20,14,2,15,30,22,0,18,25,13,4	28,20,17,16,22,22,13,9,38	17,22,0,0,0,15,15,7,3	318	100	0.00028209566567	0.0115524193831	0.099,0.321,0.239,0.344,0.144,0.157,1.0,0.249,0.217,0.127,0.0	0.341,0.222,1.0,1.0,1.0,0.316,0.214,0.288,0.799	-0.312
70721	ENSG00000095906	NUBP2	chr16	+	1786756	1786955	1786536	1786655	1787676	1787777	70721	19,22,8,46,21,29,4,26,34,15,0	20,14,2,15,30,22,0,18,25,13,4	60,34,21,32,34,49,32,14,47	17,22,0,0,0,15,15,7,3	299	100	0.000118092162709	0.00554375143749	0.241,0.345,0.572,0.506,0.19,0.306,1.0,0.326,0.313,0.278,0.0	0.541,0.341,1.0,1.0,1.0,0.522,0.416,0.401,0.84	-0.303
70799	ENSG00000143612	C1orf43	chr1	-	154219835	154219937	154214456	154214574	154220341	154220533	70799	414,294,217,622,624,251,219,885,590,367,221	20,40,25,69,71,41,29,75,75,49,51	570,533,337,387,342,516,681,295,233	39,38,27,12,64,24,28,25,14	202	100	1.02655667145e-06	0.000106984847593	0.911,0.784,0.811,0.817,0.813,0.752,0.789,0.854,0.796,0.788,0.682	0.879,0.874,0.861,0.941,0.726,0.914,0.923,0.854,0.892	-0.074
70805	ENSG00000284762	PDE8B	chr5	+	77087486	77087619	77086731	77086904	77118319	77118521	70805	16,51,21,39,19,23,18,23,10,23,8	0,0,2,0,0,1,0,0,0,0,0	18,31,28,4,26,14,15,24,26	3,2,0,0,0,1,10,0,0	233	100	0.000723981303387	0.024768419259	1.0,1.0,0.818,1.0,1.0,0.908,1.0,1.0,1.0,1.0,1.0	0.72,0.869,1.0,1.0,1.0,0.857,0.392,1.0,1.0	0.104
70926	ENSG00000117523	PRRC2C	chr1	+	171591151	171591200	171588378	171588505	171591586	171592223	70926	12,24,15,28,23,13,6,3,11,18,18	43,43,27,69,46,73,23,55,63,66,64	2,7,17,0,11,11,10,8,15	48,58,50,75,67,71,49,28,37	149	100	0.000711644927403	0.0244372756869	0.158,0.273,0.272,0.214,0.251,0.107,0.149,0.035,0.105,0.155,0.159	0.027,0.075,0.186,0.0,0.099,0.094,0.12,0.161,0.214	0.062
71052	ENSG00000023516	AKAP11	chr13	+	42297047	42297182	42295694	42295742	42298532	42298797	71052	74,66,45,117,123,85,46,137,141,114,68	12,4,13,8,13,1,8,17,15,12,0	58,62,59,32,24,82,72,46,10	1,5,3,0,0,0,5,0,1	235	100	4.34836141427e-07	5.1492624018e-05	0.724,0.875,0.596,0.862,0.801,0.973,0.71,0.774,0.8,0.802,1.0	0.961,0.841,0.893,1.0,1.0,1.0,0.86,1.0,0.81	-0.119
71054	ENSG00000023516	AKAP11	chr13	+	42313046	42313130	42308453	42308609	42313893	42313940	71054	2843,570,370,1638,2476,334,4818,3849,2908,3874,4776	27,19,50,69,14,28,146,39,19,44,30	2194,1745,4630,1105,1818,1898,3340,1218,187	66,20,81,125,61,47,93,55,115	184	100	5.80029437292e-06	0.0004514494279	0.983,0.942,0.801,0.928,0.99,0.866,0.947,0.982,0.988,0.98,0.989	0.948,0.979,0.969,0.828,0.942,0.956,0.951,0.923,0.469	0.06
71188	ENSG00000215845	TSTD1	chr1	-	161038550	161038673	161037630	161038075	161038879	161038937	71188	20,2,2,14,26,0,0,32,43,1,3	18,4,2,7,12,4,3,20,31,13,5	31,37,11,11,23,22,15,10,20	8,8,12,0,0,6,12,0,0	223	100	6.72102369759e-07	7.47001511992e-05	0.333,0.183,0.31,0.473,0.493,0.0,0.0,0.418,0.383,0.033,0.212	0.635,0.675,0.291,1.0,1.0,0.622,0.359,1.0,1.0	-0.473
71189	ENSG00000215845	TSTD1	chr1	-	161038550	161038694	161037912	161038075	161038879	161038950	71189	18,1,2,16,19,0,0,29,37,1,1	18,4,2,7,12,4,3,20,31,13,5	19,17,5,3,23,12,15,2,8	8,8,12,0,0,6,12,0,0	244	100	0.00047345836187	0.0176266656315	0.291,0.093,0.291,0.484,0.394,0.0,0.0,0.373,0.328,0.031,0.076	0.493,0.465,0.146,1.0,1.0,0.45,0.339,1.0,1.0	-0.44
71198	ENSG00000204406	MBD5	chr2	+	148054390	148054449	148021392	148021684	148178699	148178793	71198	36,30,25,29,25,16,63,29,25,43,58	105,38,45,99,90,34,98,100,98,126,147	17,15,60,21,9,27,27,18,3	77,44,88,114,188,81,103,65,48	159	100	0.000380026683638	0.0146896777645	0.177,0.332,0.259,0.156,0.149,0.228,0.288,0.154,0.138,0.177,0.199	0.122,0.177,0.3,0.104,0.029,0.173,0.142,0.148,0.038	0.068
71260	ENSG00000074603	DPP8	chr15	-	65454262	65454415	65451959	65452102	65455653	65455691	71260	96,65,45,148,141,54,109,182,201,125,108	0,0,0,0,0,0,0,1,0,0,0	159,134,206,56,38,60,104,51,47	6,4,0,14,0,0,0,0,0	253	100	3.98484386773e-05	0.00225765543278	1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.986,1.0,1.0,1.0	0.913,0.93,1.0,0.613,1.0,1.0,1.0,1.0,1.0	0.059
71301	ENSG00000116731	PRDM2	chr1	+	13773077	13773188	13749360	13749487	13816426	13816570	71301	107,84,49,145,152,48,84,144,100,85,143	3,0,0,4,5,0,0,2,0,1,7	114,98,174,39,131,175,152,66,10	2,4,0,4,10,11,3,8,0	211	100	0.000102933487424	0.00496085470438	0.944,1.0,1.0,0.945,0.935,1.0,1.0,0.972,1.0,0.976,0.906	0.964,0.921,1.0,0.822,0.861,0.883,0.96,0.796,1.0	0.059
71364	ENSG00000144741	SLC25A26	chr3	+	66362859	66362929	66346363	66346408	66369477	66369542	71364	31,7,1,73,45,7,13,65,61,26,16	2,0,0,1,1,1,0,0,1,4,2	47,24,30,4,8,55,47,28,1	0,0,3,4,0,10,10,4,0	170	100	6.62673367813e-06	0.000504268024261	0.901,1.0,1.0,0.977,0.964,0.805,1.0,1.0,0.973,0.793,0.825	1.0,1.0,0.855,0.37,1.0,0.764,0.734,0.805,1.0	0.094
71367	ENSG00000144741	SLC25A26	chr3	+	66371201	66371413	66370528	66370602	66377689	66378056	71367	0,0,7,6,3,0,0,4,0,0,0	16,19,22,75,30,34,2,49,76,21,4	12,3,0,10,0,3,1,6,0	12,30,33,9,15,13,69,26,8	312	100	3.26228692999e-05	0.00192332029549	0.0,0.0,0.093,0.025,0.031,0.0,0.0,0.025,0.0,0.0,0.0	0.243,0.031,0.0,0.263,0.0,0.069,0.005,0.069,0.0	-0.06
71417	ENSG00000138443	ABI2	chr2	+	203382188	203382206	203366876	203367044	203391045	203391143	71417	7,1,15,27,26,2,6,16,16,4,5	0,0,0,0,0,0,0,0,1,0,0	24,15,15,3,13,6,8,17,1	8,0,0,4,0,0,7,0,0	118	100	0.000122680667983	0.00574449495232	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.931,1.0,1.0	0.718,1.0,1.0,0.389,1.0,1.0,0.492,1.0,1.0	0.149
