ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
16986	ENSG00000102900	NUP93	chr16	+	56798475	56798538	56805503	56805632	56781657	56782214	56818663	56818738	16986	17,22,5,26,34,2,14,33,37,19,12	155,60,46,119,131,41,103,180,145,156,102	6,16,19,8,3,7,18,4,9	122,174,135,72,116,99,118,78,21	163	229	0.00069823910869	0.0118686785358	0.134,0.34,0.132,0.235,0.267,0.064,0.16,0.205,0.264,0.146,0.142	0.065,0.114,0.165,0.135,0.035,0.09,0.176,0.067,0.376	0.054
17005	ENSG00000174628	IQCK	chr16	+	19764034	19764112	19788837	19788922	19763847	19763900	19827025	19827075	17005	6,1,6,9,2,0,2,14,9,20,12	60,33,50,82,66,29,87,81,64,92,69	15,11,12,10,2,14,16,10,22	41,23,49,104,51,83,48,45,114	178	185	0.000513122525838	0.00941359925259	0.094,0.031,0.111,0.102,0.031,0.0,0.023,0.152,0.128,0.184,0.153	0.275,0.332,0.203,0.091,0.039,0.149,0.257,0.188,0.167	-0.097
17040	ENSG00000166783	MARF1	chr16	-	15615829	15616005	15617051	15617171	15612556	15612777	15617298	15617535	17040	101,34,22,126,121,47,74,101,86,99,105	167,109,82,231,232,61,130,183,167,193,215	99,72,97,56,35,75,120,64,35	260,264,297,176,203,234,357,177,70	220	276	7.82155030232e-06	0.000346667675833	0.431,0.281,0.252,0.406,0.396,0.492,0.417,0.409,0.392,0.392,0.38	0.323,0.255,0.291,0.285,0.178,0.287,0.297,0.312,0.385	0.096
17067	ENSG00000196419	XRCC6	chr22	+	41628117	41628230	41636112	41636251	41621989	41622086	41636515	41636770	17067	442,166,99,466,495,84,484,716,556,759,654	898,235,217,814,854,152,1485,1449,1073,1761,1715	336,248,499,134,209,322,370,229,129	822,695,1244,453,589,876,855,570,336	213	239	0.000130045441327	0.00324911197961	0.356,0.442,0.339,0.391,0.394,0.383,0.268,0.357,0.368,0.326,0.3	0.314,0.286,0.31,0.249,0.285,0.292,0.327,0.311,0.301	0.06
17081	ENSG00000143702	CEP170	chr1	-	243172696	243172846	243185778	243186072	243169627	243169754	243186258	243186422	17081	570,215,297,687,431,181,949,703,531,902,818	202,150,137,376,222,119,249,372,277,398,372	510,281,729,525,652,593,594,388,127	165,158,290,137,172,156,218,120,28	394	250	5.84905755306e-05	0.0017203071762	0.642,0.476,0.579,0.537,0.552,0.491,0.707,0.545,0.549,0.59,0.583	0.662,0.53,0.615,0.709,0.706,0.707,0.634,0.672,0.742	-0.096
17099	ENSG00000082805	ERC1	chr12	+	1180539	1180677	1181924	1182065	1141619	1141787	1183280	1183421	17099	659,412,284,482,498,227,774,607,599,688,724	530,348,308,510,477,296,722,766,717,807,629	543,524,976,593,941,461,696,309,201	480,458,660,529,540,411,514,308,224	238	241	0.00138249373094	0.0200609994268	0.557,0.545,0.483,0.489,0.514,0.437,0.521,0.445,0.458,0.463,0.538	0.534,0.537,0.6,0.532,0.638,0.532,0.578,0.504,0.476	-0.052
17105	ENSG00000082805	ERC1	chr12	+	1236768	1236904	1263033	1263165	1189858	1190052	1289851	1290012	17105	263,265,180,239,270,172,619,368,271,347,399	194,166,188,229,234,137,170,260,218,171,161	279,248,655,380,414,311,392,207,216	148,142,183,77,108,120,170,119,114	236	232	1.931206185e-05	0.000723048099935	0.571,0.611,0.485,0.506,0.531,0.552,0.782,0.582,0.55,0.666,0.709	0.65,0.632,0.779,0.829,0.79,0.718,0.694,0.631,0.651	-0.113
17106	ENSG00000082805	ERC1	chr12	+	1236768	1236904	1289851	1290012	1189858	1190052	1371832	1371977	17106	233,246,175,206,210,167,591,321,226,273,371	965,843,863,1041,1158,815,1112,1242,1195,1185,1170	214,185,619,377,380,303,350,197,209	743,731,847,542,585,873,733,511,326	236	261	4.73976669024e-09	7.60851047951e-07	0.211,0.244,0.183,0.18,0.167,0.185,0.37,0.222,0.173,0.203,0.26	0.242,0.219,0.447,0.435,0.418,0.277,0.346,0.299,0.415	-0.126
17113	ENSG00000082805	ERC1	chr12	+	1263033	1263165	1289851	1290012	1236768	1236904	1408148	1408247	17113	96,81,103,137,131,83,119,132,108,134,122	320,339,318,409,406,286,254,446,445,408,267	128,90,178,79,105,90,106,98,74	329,293,282,160,215,212,244,220,111	232	261	1.36978550938e-05	0.000538768315818	0.252,0.212,0.267,0.274,0.266,0.246,0.345,0.25,0.214,0.27,0.34	0.304,0.257,0.415,0.357,0.355,0.323,0.328,0.334,0.429	-0.078
17115	ENSG00000082805	ERC1	chr12	+	1263033	1263165	1289851	1290012	1236768	1236904	1444561	1444750	17115	96,81,103,137,131,83,119,132,108,134,122	310,339,317,406,405,282,240,437,442,403,267	128,91,178,79,105,90,106,98,74	303,291,272,160,215,202,243,210,111	232	261	6.42152722197e-06	0.000292429973704	0.258,0.212,0.268,0.275,0.267,0.249,0.358,0.254,0.216,0.272,0.34	0.322,0.26,0.424,0.357,0.355,0.334,0.329,0.344,0.429	-0.081
17118	ENSG00000082805	ERC1	chr12	+	1289851	1290012	1408148	1408247	1236768	1236904	1444561	1444750	17118	310,339,317,406,405,282,240,437,442,403,267	23,78,57,63,43,43,31,34,56,56,54	303,291,272,160,215,202,243,210,111	40,65,74,23,55,71,53,32,18	261	199	4.06004879632e-05	0.00129860888275	0.911,0.768,0.809,0.831,0.878,0.833,0.855,0.907,0.858,0.846,0.79	0.852,0.773,0.737,0.841,0.749,0.684,0.778,0.833,0.825	0.058
17121	ENSG00000082805	ERC1	chr12	+	1371832	1371977	1444561	1444750	1263033	1263165	1490092	1490377	17121	48,39,38,70,58,56,29,77,74,36,45	60,38,27,134,85,57,55,112,144,84,58	27,46,39,16,10,46,31,21,27	123,133,126,40,43,75,104,80,43	245	289	1.02423847381e-06	6.5276776579e-05	0.486,0.548,0.624,0.381,0.446,0.537,0.383,0.448,0.377,0.336,0.478	0.206,0.29,0.267,0.321,0.215,0.42,0.26,0.236,0.426	0.165
17122	ENSG00000082805	ERC1	chr12	+	1371832	1371977	1444561	1444750	1289851	1290012	1490092	1490377	17122	731,562,589,739,872,594,929,929,871,892,976	60,38,27,134,86,57,55,112,144,84,58	532,549,660,401,414,725,563,332,249	123,131,126,40,43,75,104,80,43	245	289	5.44009282066e-15	5.82180600024e-12	0.935,0.946,0.963,0.867,0.923,0.925,0.952,0.907,0.877,0.926,0.952	0.836,0.832,0.861,0.922,0.919,0.919,0.865,0.83,0.872	0.052
17125	ENSG00000082805	ERC1	chr12	+	1410388	1410453	1444561	1444750	1408148	1408247	1490092	1490729	17125	119,93,48,206,187,91,64,179,231,144,73	83,116,84,197,128,100,86,146,200,140,111	108,147,135,30,47,94,109,57,59	161,189,200,63,98,143,157,112,61	165	289	0.000122197968691	0.00310131682595	0.715,0.584,0.5,0.647,0.719,0.614,0.566,0.682,0.669,0.643,0.535	0.54,0.577,0.542,0.455,0.457,0.535,0.549,0.471,0.629	0.097
17126	ENSG00000011454	RABGAP1	chr9	+	122957010	122957209	122984484	122984719	122941019	122941093	122986214	122986419	17126	72,81,51,97,98,60,101,135,87,123,101	175,199,114,269,301,150,78,249,277,208,116	60,52,111,42,48,44,91,42,15	217,185,190,189,210,236,197,153,99	299	335	8.09857080369e-05	0.00222463842269	0.316,0.313,0.334,0.288,0.267,0.309,0.592,0.378,0.26,0.399,0.494	0.237,0.239,0.396,0.199,0.204,0.173,0.341,0.235,0.145	0.118
17127	ENSG00000011454	RABGAP1	chr9	+	122998596	122998766	123010353	123010528	122997258	122997361	123015542	123015636	17127	235,141,150,254,285,126,191,349,298,380,263	592,386,327,592,444,411,754,840,542,782,662	156,155,185,157,63,172,243,104,77	495,312,646,580,617,551,579,417,222	270	275	0.000108602054117	0.00282035910813	0.288,0.271,0.318,0.304,0.395,0.238,0.205,0.297,0.359,0.331,0.288	0.243,0.336,0.226,0.216,0.094,0.241,0.299,0.203,0.261	0.064
17168	ENSG00000099204	ABLIM1	chr10	-	114468180	114468216	114472976	114473132	114465697	114465827	114473878	114473956	17168	172,197,190,384,316,253,318,491,257,347,347	74,122,64,220,119,102,37,189,142,92,69	204,189,381,241,172,297,314,245,263	191,169,118,82,131,208,167,110,142	256	136	0.00150397847769	0.0214601017894	0.553,0.462,0.612,0.481,0.585,0.569,0.82,0.58,0.49,0.667,0.728	0.362,0.373,0.632,0.61,0.411,0.431,0.5,0.542,0.496	0.111
17226	ENSG00000135976	ANKRD36	chr2	+	97207810	97207839	97209680	97209709	97204190	97204263	97209799	97209872	17226	0,0,5,0,0,3,0,0,7,0,0	33,24,36,77,21,47,41,54,8,34,39	0,5,9,0,11,0,0,0,2	7,16,23,22,5,50,60,46,5	129	129	0.000889997213464	0.014233305374	0.0,0.0,0.122,0.0,0.0,0.06,0.0,0.0,0.467,0.0,0.0	0.0,0.238,0.281,0.0,0.688,0.0,0.0,0.0,0.286	-0.107
17256	ENSG00000148690	FRA10AC1	chr10	-	93684055	93684098	93685245	93685359	93681479	93681598	93687403	93687449	17256	128,69,109,164,185,84,150,210,143,266,265	46,46,78,59,61,23,78,66,51,96,140	94,83,168,80,89,83,109,62,62	68,52,71,48,141,41,66,25,37	214	143	0.00300531411473	0.0361877579572	0.65,0.501,0.483,0.65,0.67,0.709,0.562,0.68,0.652,0.649,0.558	0.48,0.516,0.613,0.527,0.297,0.575,0.525,0.624,0.528	0.094
17263	ENSG00000304309	NA	chr12	-	15912	16065	16721	16880	15084	15153	16968	17170	17263	22,112,26,142,71,53,23,60,211,36,15	21,29,12,75,41,22,11,35,84,21,7	138,192,68,56,251,68,92,55,41	28,67,26,7,31,26,30,12,16	259	253	1.18025350645e-05	0.000476617613914	0.506,0.79,0.679,0.649,0.628,0.702,0.671,0.626,0.71,0.626,0.677	0.828,0.737,0.719,0.887,0.888,0.719,0.75,0.817,0.715	-0.124
17264	ENSG00000304309	NA	chr12	-	15912	16425	16721	16880	15084	15153	16968	17170	17264	22,112,26,142,71,53,23,60,211,36,15	21,33,12,87,46,26,11,42,105,21,7	138,192,68,56,251,68,92,55,41	40,78,26,10,57,26,30,15,16	259	613	6.81231288824e-07	4.67001324615e-05	0.713,0.889,0.837,0.794,0.785,0.828,0.832,0.772,0.826,0.802,0.835	0.891,0.854,0.861,0.93,0.912,0.861,0.879,0.897,0.858	-0.072
17303	ENSG00000304309	NA	chr12	-	21477	22032	26800	26886	18372	18471	31374	31401	17303	0,3,4,12,9,3,0,8,11,2,0	15,36,25,50,22,58,4,17,43,16,17	1,1,0,0,0,0,0,0,3	4,35,4,24,82,37,56,25,6	186	655	4.71446326422e-10	1.09086733764e-07	0.0,0.227,0.36,0.458,0.59,0.154,0.0,0.624,0.474,0.306,0.0	0.468,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.638	0.157
17304	ENSG00000304309	NA	chr12	-	21477	22032	26800	26954	18372	18471	31374	31401	17304	0,3,4,16,10,3,0,9,11,2,0	15,36,25,50,22,58,4,17,43,16,17	1,1,0,0,0,0,0,0,3	4,35,4,24,82,37,56,25,6	254	655	1.00131680725e-10	2.82613416235e-08	0.0,0.177,0.292,0.452,0.54,0.118,0.0,0.577,0.397,0.244,0.0	0.392,0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.563	0.14
17312	ENSG00000291084	ALOX12P2	chr17	+	6892002	6892075	6894317	6894519	6854213	6854435	6894883	6895006	17312	5,0,0,4,4,0,4,7,4,0,1	3,6,5,20,21,3,0,5,11,2,4	2,0,1,0,0,4,0,2,0	0,4,11,2,18,7,5,11,6	173	302	0.000704728113931	0.0119552423238	0.744,0.0,0.0,0.259,0.25,0.0,1.0,0.71,0.388,0.0,0.304	1.0,0.0,0.137,0.0,0.0,0.499,0.0,0.241,0.0	0.124
17317	ENSG00000144406	UNC80	chr2	+	209970831	209970957	209972200	209972324	209969767	209969891	209973063	209973270	17317	30,15,8,45,43,7,17,48,61,14,20	141,71,36,201,238,34,54,197,195,137,72	45,28,11,0,17,5,27,9,0	171,184,167,122,133,132,146,76,9	226	224	8.78496830614e-07	5.7706681835e-05	0.174,0.173,0.18,0.182,0.152,0.169,0.238,0.195,0.237,0.092,0.216	0.207,0.131,0.061,0.0,0.112,0.036,0.155,0.105,0.0	0.093
17327	ENSG00000170954	ZNF415	chr19	-	53115209	53115307	53115703	53115924	53107878	53109908	53116312	53116433	17327	91,21,35,112,96,64,111,118,53,113,95	8,20,10,24,30,15,28,29,42,43,15	122,31,50,102,147,102,34,63,45	2,13,22,12,2,9,16,7,2	321	198	0.000387451964587	0.0076666535119	0.875,0.393,0.683,0.742,0.664,0.725,0.71,0.715,0.438,0.618,0.796	0.974,0.595,0.584,0.84,0.978,0.875,0.567,0.847,0.933	-0.13
17346	ENSG00000126698	DNAJC8	chr1	-	28203746	28203822	28205257	28205349	28200277	28201370	28208341	28208413	17346	345,130,158,290,348,123,859,664,449,737,735	895,366,354,756,785,378,1903,1262,755,1273,1503	295,146,505,63,140,247,285,151,112	513,425,1086,716,723,796,800,491,259	192	176	6.50351704327e-05	0.00185595924155	0.261,0.246,0.29,0.26,0.289,0.23,0.293,0.325,0.353,0.347,0.31	0.345,0.239,0.299,0.075,0.151,0.221,0.246,0.22,0.284	0.06
17349	ENSG00000126698	DNAJC8	chr1	-	28208341	28208413	28209971	28210066	28205257	28205349	28210570	28210637	17349	640,278,271,631,680,219,1370,1218,784,1343,1298	339,113,150,283,335,116,804,622,439,686,744	555,458,1037,537,726,699,812,371,255	273,134,512,50,118,228,274,151,106	195	172	1.52335363324e-07	1.35383441924e-05	0.625,0.685,0.614,0.663,0.642,0.625,0.6,0.633,0.612,0.633,0.606	0.642,0.751,0.641,0.905,0.844,0.73,0.723,0.684,0.68	-0.103
17352	ENSG00000148950	IMMP1L	chr11	-	31463171	31463305	31477500	31477759	31433459	31433570	31509518	31509592	17352	2,6,0,17,6,0,7,13,9,2,0	4,3,15,14,9,11,8,7,3,8,12	8,2,8,10,7,4,0,6,3	0,8,0,0,0,4,4,0,0	359	234	4.72516956784e-07	3.45758561768e-05	0.246,0.566,0.0,0.442,0.303,0.0,0.363,0.548,0.662,0.14,0.0	1.0,0.14,1.0,1.0,1.0,0.395,0.0,1.0,1.0	-0.429
17356	ENSG00000104671	DCTN6	chr8	+	30175084	30175190	30177125	30177214	30164110	30164175	30179407	30179455	17356	350,114,74,380,388,105,592,549,408,614,519	246,102,67,306,311,104,279,457,374,483,314	247,307,337,150,157,345,333,192,89	233,145,220,78,84,152,176,89,33	206	189	0.000167658296077	0.00402819052988	0.566,0.506,0.503,0.533,0.534,0.481,0.661,0.524,0.5,0.538,0.603	0.493,0.66,0.584,0.638,0.632,0.676,0.634,0.664,0.712	-0.092
17371	ENSG00000129472	RAB2B	chr14	-	21462349	21462418	21463655	21463767	21459019	21461303	21468356	21468449	17371	124,75,71,215,146,57,107,160,193,179,107	23,5,9,36,32,9,23,27,57,38,38	100,103,134,109,130,148,125,80,71	11,17,15,10,13,16,37,8,6	212	169	0.00101224867334	0.0157468695529	0.811,0.923,0.863,0.826,0.784,0.835,0.788,0.825,0.73,0.79,0.692	0.879,0.828,0.877,0.897,0.889,0.881,0.729,0.889,0.904	-0.058
17378	ENSG00000148634	HERC4	chr10	-	67988662	67988835	67990210	67990400	67966682	67966802	67990903	67991015	17378	116,41,62,132,122,92,117,136,146,172,121	326,181,175,389,357,247,579,512,401,626,616	111,98,97,154,80,134,140,60,57	247,185,274,261,254,385,341,174,87	290	273	4.82764136045e-06	0.0002321968927	0.251,0.176,0.25,0.242,0.243,0.26,0.16,0.2,0.255,0.206,0.156	0.297,0.333,0.25,0.357,0.229,0.247,0.279,0.245,0.381	-0.073
17382	ENSG00000148634	HERC4	chr10	-	68025545	68025676	68032777	68032869	68014025	68014186	68033964	68034186	17382	18,4,15,33,35,22,34,44,44,38,29	72,45,33,83,93,79,46,102,134,121,68	24,10,23,19,0,14,29,7,4	88,94,97,39,142,73,102,54,13	192	231	0.000156815162184	0.00381044524648	0.231,0.097,0.354,0.324,0.312,0.251,0.471,0.342,0.283,0.274,0.339	0.247,0.113,0.222,0.37,0.0,0.187,0.255,0.135,0.27	0.098
17390	ENSG00000152822	GRM1	chr6	+	146398768	146399699	146426558	146426643	146386889	146387016	146433871	146437601	17390	453,136,46,262,401,59,222,475,382,403,263	3,2,2,2,11,2,1,15,22,21,9	396,286,273,95,315,256,406,192,28	4,3,6,7,0,1,1,2,0	1031	185	1.41940674521e-05	0.000557431847767	0.964,0.924,0.805,0.959,0.867,0.841,0.976,0.85,0.757,0.775,0.84	0.947,0.945,0.891,0.709,1.0,0.979,0.986,0.945,1.0	-0.065
17395	ENSG00000116141	MARK1	chr1	+	220599797	220599863	220604066	220604137	220598330	220598379	220615938	220615995	17395	193,45,41,135,205,31,452,271,158,362,533	27,10,4,30,35,10,21,59,38,47,38	206,81,439,168,164,205,240,142,112	16,16,15,0,30,15,27,9,18	166	171	9.27278712344e-05	0.00248603616366	0.88,0.823,0.913,0.823,0.858,0.762,0.957,0.826,0.811,0.888,0.935	0.93,0.839,0.968,1.0,0.849,0.934,0.902,0.942,0.865	-0.053
17403	ENSG00000118620	ZNF430	chr19	+	21022788	21022881	21033455	21033582	21020633	21020803	21034085	21034184	17403	17,10,8,27,24,8,7,30,23,5,7	92,64,123,129,109,219,119,160,124,160,153	5,10,14,24,25,31,25,25,3	99,53,69,110,110,147,74,81,35	193	227	0.000177087332548	0.00414991884048	0.179,0.155,0.071,0.198,0.206,0.041,0.065,0.181,0.179,0.035,0.051	0.056,0.182,0.193,0.204,0.211,0.199,0.284,0.266,0.092	-0.064
17407	ENSG00000175664	TEX26	chr13	+	30952659	30952825	30956872	30957029	30932655	30932776	30966221	30966398	17407	8,6,1,4,3,1,30,7,3,10,10	19,2,20,12,18,9,29,22,16,6,33	12,5,10,11,7,2,1,9,37	4,3,2,24,7,0,1,4,57	266	257	0.000425533865384	0.00821612993056	0.289,0.743,0.046,0.244,0.139,0.097,0.5,0.235,0.153,0.617,0.226	0.743,0.617,0.828,0.307,0.491,1.0,0.491,0.685,0.385	-0.317
17412	ENSG00000175664	TEX26	chr13	+	30956872	30957029	30966221	30966398	30932655	30932776	30968884	30969046	17412	7,1,6,4,18,6,19,12,11,4,14	6,20,26,9,19,9,26,47,40,19,18	2,1,4,0,0,0,0,2,21	12,7,5,13,25,38,7,45,56	257	277	1.79082485785e-06	0.000102668628681	0.557,0.051,0.199,0.324,0.505,0.418,0.441,0.216,0.229,0.185,0.456	0.152,0.133,0.463,0.0,0.0,0.0,0.0,0.046,0.288	0.205
17441	ENSG00000224078	SNHG14	chr15	+	25001357	25001713	25002724	25002888	25000244	25000374	25019026	25019148	17441	1664,678,314,1917,1654,316,1497,2420,1841,1623,1708	363,162,109,454,465,68,320,584,508,415,475	1131,1285,1435,821,1090,1346,1493,926,230	241,330,350,82,170,248,318,188,33	456	264	3.71735362475e-05	0.00120459641597	0.726,0.708,0.625,0.71,0.673,0.729,0.73,0.706,0.677,0.694,0.676	0.731,0.693,0.704,0.853,0.788,0.759,0.731,0.74,0.801	-0.06
17450	ENSG00000224078	SNHG14	chr15	+	25111764	25111894	25115298	25115656	25109554	25109715	25117409	25117515	17450	97,35,25,103,110,27,45,86,117,52,35	322,238,84,271,283,90,55,269,360,194,137	73,60,46,23,66,68,67,46,26	373,305,168,226,340,318,334,166,116	230	458	0.000257357079569	0.00555925923604	0.375,0.227,0.372,0.431,0.436,0.374,0.62,0.389,0.393,0.348,0.337	0.28,0.281,0.353,0.169,0.279,0.299,0.285,0.356,0.309	0.101
17535	ENSG00000131778	CHD1L	chr1	+	147270931	147271005	147272170	147272281	147268781	147268878	147275353	147275468	17535	5,14,7,20,12,11,15,19,9,17,5	26,34,67,48,55,38,24,63,57,41,33	7,17,4,8,0,4,3,11,2	48,36,51,51,103,67,39,55,15	174	211	5.87726809015e-05	0.00172319353456	0.189,0.333,0.112,0.336,0.209,0.26,0.431,0.268,0.161,0.335,0.155	0.15,0.364,0.087,0.16,0.0,0.068,0.085,0.195,0.139	0.115
17536	ENSG00000131778	CHD1L	chr1	+	147270931	147271005	147272170	147272630	147268781	147268878	147275353	147275468	17536	5,14,7,20,12,11,15,19,9,17,5	54,37,53,86,69,30,60,63,47,36,34	7,17,4,8,0,4,3,11,2	57,61,69,98,139,84,62,67,17	174	560	8.67045924957e-06	0.00037595311914	0.23,0.549,0.298,0.428,0.359,0.541,0.446,0.493,0.381,0.603,0.321	0.283,0.473,0.157,0.208,0.0,0.133,0.135,0.346,0.275	0.199
17543	ENSG00000125304	TM9SF2	chr13	+	99536607	99536737	99539445	99539557	99529466	99529594	99540713	99540793	17543	148,70,54,219,164,48,179,306,289,350,253	156,76,49,192,204,42,227,330,359,278,112	142,80,192,72,42,152,128,89,81	157,160,210,63,64,211,172,120,109	230	212	0.00303794342773	0.0364269556479	0.467,0.459,0.504,0.513,0.426,0.513,0.421,0.461,0.426,0.537,0.676	0.455,0.315,0.457,0.513,0.377,0.399,0.407,0.406,0.407	0.076
17546	ENSG00000120254	MTHFD1L	chr6	+	150887841	150887981	150905649	150905761	150885633	150885734	150918576	150918668	17546	9,11,3,24,24,4,15,12,25,19,8	6,17,3,19,20,2,5,17,18,19,6	5,14,4,9,7,2,8,6,8	13,26,22,12,9,16,5,16,10	240	212	0.000455853717476	0.0086677393901	0.57,0.364,0.469,0.527,0.515,0.639,0.726,0.384,0.551,0.469,0.541	0.254,0.322,0.138,0.398,0.407,0.099,0.586,0.249,0.414	0.205
17605	ENSG00000121749	TBC1D15	chr12	+	71880468	71880607	71884810	71885021	71872928	71873003	71893221	71893324	17605	226,193,106,169,192,114,88,218,157,172,170	37,51,34,87,61,35,43,75,53,73,83	178,198,287,238,362,265,211,203,50	26,50,61,42,123,66,48,50,18	239	311	3.84497386937e-05	0.00123907539349	0.888,0.831,0.802,0.717,0.804,0.809,0.727,0.791,0.794,0.754,0.727	0.899,0.837,0.86,0.881,0.793,0.839,0.851,0.841,0.783	-0.057
17622	ENSG00000140718	FTO	chr16	+	53879843	53879987	53888831	53888951	53873785	53873865	53933984	53934109	17622	347,254,305,534,705,379,570,952,795,807,725	1476,576,586,1313,1508,662,3238,2323,1721,1708,1928	294,238,604,244,188,368,334,274,102	1090,782,2570,1104,1310,1474,1506,950,594	244	220	4.26325641456e-14	3.67843089322e-11	0.175,0.284,0.319,0.268,0.297,0.34,0.137,0.27,0.294,0.299,0.253	0.196,0.215,0.175,0.166,0.115,0.184,0.167,0.206,0.134	0.094
17667	ENSG00000174501	ANKRD36C	chr2	-	95912243	95912316	95914107	95914180	95910539	95910568	95914274	95914303	17667	268,372,263,270,318,281,488,348,236,335,491	84,157,87,117,138,116,89,135,91,127,121	146,140,293,325,464,292,253,186,97	64,43,98,175,182,190,98,117,66	173	173	0.00137391724952	0.019970396512	0.761,0.703,0.751,0.698,0.697,0.708,0.846,0.72,0.722,0.725,0.802	0.695,0.765,0.749,0.65,0.718,0.606,0.721,0.614,0.595	0.06
17669	ENSG00000174501	ANKRD36C	chr2	-	95938986	95939015	95941159	95941199	95935615	95935644	95944626	95944694	17669	45,32,46,83,69,43,83,79,68,95,79	15,24,31,30,13,23,24,14,20,18,21	23,27,62,39,38,63,21,52,5	22,7,18,85,52,24,27,24,1	140	129	0.00415783603055	0.0464707835547	0.734,0.551,0.578,0.718,0.83,0.633,0.761,0.839,0.758,0.829,0.776	0.491,0.78,0.76,0.297,0.402,0.707,0.417,0.666,0.822	0.134
17686	ENSG00000108239	TBC1D12	chr10	+	94474667	94474783	94493364	94493447	94441895	94442019	94497054	94497172	17686	152,156,162,267,135,203,207,218,163,174,142	71,62,81,178,85,141,87,123,98,65,77	160,128,175,147,198,177,202,136,53	58,63,98,49,43,81,62,50,12	216	183	0.000329687234068	0.00677414953584	0.645,0.681,0.629,0.56,0.574,0.55,0.668,0.6,0.585,0.694,0.61	0.7,0.633,0.602,0.718,0.796,0.649,0.734,0.697,0.789	-0.084
17687	ENSG00000108239	TBC1D12	chr10	+	94493364	94493447	94497054	94497172	94474667	94474783	94500220	94500327	17687	267,242,336,342,205,260,461,356,156,223,222	202,174,219,381,218,280,297,330,282,249,235	206,127,343,240,313,286,339,249,106	259,141,258,113,116,141,240,112,54	183	218	0.00103803568937	0.016041461279	0.612,0.624,0.646,0.517,0.528,0.525,0.649,0.562,0.397,0.516,0.529	0.487,0.518,0.613,0.717,0.763,0.707,0.627,0.726,0.7	-0.096
17688	ENSG00000108239	TBC1D12	chr10	+	94493364	94493447	94500220	94500327	94474667	94474783	94507266	94507347	17688	268,242,341,341,203,260,461,356,156,223,222	201,159,193,239,131,212,384,215,164,200,236	206,126,343,240,313,286,339,249,106	135,93,260,123,127,155,147,123,58	183	207	6.71053988525e-05	0.00190235658292	0.601,0.633,0.667,0.617,0.637,0.581,0.576,0.652,0.518,0.558,0.516	0.633,0.605,0.599,0.688,0.736,0.676,0.723,0.696,0.674	-0.074
17691	ENSG00000108239	TBC1D12	chr10	+	94497054	94497172	94500220	94500327	94493364	94493447	94507266	94507347	17691	433,373,493,553,342,374,743,633,363,362,377	201,159,193,240,133,212,384,213,164,200,236	380,229,577,364,403,480,529,389,174	135,94,260,123,127,155,147,123,58	218	207	6.60334328551e-06	0.000298592022791	0.672,0.69,0.708,0.686,0.709,0.626,0.648,0.738,0.678,0.632,0.603	0.728,0.698,0.678,0.738,0.751,0.746,0.774,0.75,0.74	-0.062
17692	ENSG00000108239	TBC1D12	chr10	+	94497054	94497172	94507266	94507347	94493364	94493447	94510090	94510179	17692	416,373,491,539,327,361,703,611,352,352,358	47,89,59,110,69,125,124,108,96,102,106	372,225,557,351,390,465,518,373,172	45,44,49,66,40,66,80,61,28	218	181	1.0425719571e-06	6.59542318871e-05	0.88,0.777,0.874,0.803,0.797,0.706,0.825,0.824,0.753,0.741,0.737	0.873,0.809,0.904,0.815,0.89,0.854,0.843,0.835,0.836	-0.059
17710	ENSG00000138092	CENPO	chr2	+	24793851	24793965	24799674	24799844	24793461	24793520	24814375	24814493	17710	3,1,0,2,0,0,5,6,0,0,2	25,16,6,29,25,24,14,25,33,52,50	0,3,12,3,7,5,2,0,0	13,19,23,9,7,27,27,20,5	214	270	0.000450849444078	0.00861578654888	0.131,0.073,0.0,0.08,0.0,0.0,0.311,0.232,0.0,0.0,0.048	0.0,0.166,0.397,0.296,0.558,0.189,0.085,0.0,0.0	-0.108
17758	ENSG00000118515	SGK1	chr6	-	134172661	134172774	134173022	134173154	134172192	134172316	134173273	134173357	17758	190,270,465,658,170,212,430,318,232,280,247	197,234,229,396,149,179,271,225,210,210,194	427,225,406,431,535,574,568,333,424	247,162,235,180,221,311,454,177,296	232	213	0.00106847569327	0.0164229381843	0.47,0.514,0.651,0.604,0.512,0.521,0.593,0.565,0.504,0.55,0.539	0.613,0.56,0.613,0.687,0.69,0.629,0.535,0.633,0.568	-0.067
17759	ENSG00000118515	SGK1	chr6	-	134207355	134207431	134261932	134262148	134174510	134174586	134317391	134318112	17759	39,100,49,61,83,61,15,63,60,49,16	4,0,1,5,10,9,10,12,11,3,14	85,60,42,28,73,52,48,62,10	2,9,6,0,0,0,4,3,0	316	176	0.000259259384991	0.00558157421971	0.844,1.0,0.965,0.872,0.822,0.791,0.455,0.745,0.752,0.901,0.389	0.959,0.788,0.796,1.0,1.0,1.0,0.87,0.92,1.0	-0.15
