ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
38004	ENSG00000145428	RNF175	chr4	-	153745668	153745727	153748644	153748786	153728206	153728361	153759796	153760024	38004	19,8,10	8,3,0	17,12,4	0,0,1	291	208	7.93484669946e-05	0.0219548200676	0.629,0.656,1.0	1.0,1.0,0.741	-0.152
38105	ENSG00000119242	CCDC92	chr12	-	123944668	123944740	123956283	123956444	123944271	123944364	123971739	123972090	38105	10,6,8	6,7,8	12,17,6	2,2,0	310	221	2.03272642899e-05	0.00909647283613	0.543,0.379,0.416	0.811,0.858,1.0	-0.444
38165	ENSG00000050748	MAPK9	chr5	-	180247438	180247510	180247854	180247926	180242572	180242755	180248972	180249138	38165	203,186,134	271,300,228	122,185,150	386,387,315	221	221	0.000248512639884	0.0406638107633	0.428,0.383,0.37	0.24,0.323,0.323	0.098
38191	ENSG00000136828	RALGPS1	chr9	+	126977694	126977745	127034430	127034514	126965843	126965951	127050042	127050132	38191	52,26,28	158,143,78	45,70,45	57,109,89	200	233	2.78034596725e-05	0.0112556642816	0.277,0.175,0.295	0.479,0.428,0.371	-0.177
38192	ENSG00000136828	RALGPS1	chr9	+	126977694	126977745	127034430	127034514	126965843	126965951	127052846	127052939	38192	59,21,25	20,8,12	51,70,46	4,5,11	200	233	0.000141745805318	0.0299100067654	0.775,0.754,0.708	0.937,0.942,0.83	-0.157
38194	ENSG00000136828	RALGPS1	chr9	+	126977694	126977745	127052846	127052939	126965843	126965951	127069229	127069355	38194	51,20,25	133,94,83	43,68,45	59,106,80	200	242	5.40640969187e-05	0.018016530639	0.317,0.205,0.267	0.469,0.437,0.405	-0.174
38675	ENSG00000134769	DTNA	chr18	+	34763157	34763258	34765781	34765865	34755975	34756043	34765960	34766041	38675	4,4,8	3,1,2	0,5,1	7,9,11	250	233	1.53511181772e-05	0.00791480481717	0.554,0.788,0.788	0.0,0.341,0.078	0.57
39277	ENSG00000153563	CD8A	chr2	-	86789322	86789433	86789639	86789750	86788529	86788560	86790327	86790681	39277	9,3,4	7,2,6	6,5,3	0,0,2	260	260	9.13207890207e-05	0.0234312852655	0.563,0.6,0.4	1.0,1.0,0.6	-0.346
39935	ENSG00000259153	MAP3K9-DT	chr14	+	70810746	70811062	70814226	70814359	70810080	70810291	70815110	70815391	39935	73,39,35	4,0,0	52,43,45	4,12,4	465	282	0.000117213437989	0.0273758496281	0.917,1.0,1.0	0.887,0.685,0.872	0.158
40017	ENSG00000135164	DMTF1	chr7	+	87155454	87155497	87163238	87163332	87154389	87154528	87163494	87163617	40017	0,1,0	42,60,56	6,4,3	39,43,36	192	243	9.92409112244e-06	0.00602531779122	0.0,0.021,0.0	0.163,0.105,0.095	-0.114
40199	ENSG00000291151	NSUN5P1	chr7	+	75411407	75411574	75412788	75412932	75410605	75410726	75414884	75415023	40199	5,2,2	15,14,27	0,0,0	17,18,10	316	293	0.000124613026154	0.0280261362361	0.236,0.117,0.064	0.0,0.0,0.0	0.139
40223	ENSG00000278259	MYO19	chr17	-	36509061	36509135	36512657	36512779	36507832	36507924	36513428	36513457	40223	5,12,6	58,51,54	2,2,2	70,72,64	271	223	5.21727549492e-05	0.0177102198974	0.066,0.162,0.084	0.023,0.022,0.025	0.081
40456	ENSG00000213981	NA	chr2	-	170644485	170644643	170649921	170649975	170643716	170643944	170668324	170668488	40456	4,4,0	24,9,14	0,0,1	11,20,6	203	307	0.000189920637103	0.0348306800636	0.201,0.402,0.0	0.0,0.0,0.201	0.134
40460	ENSG00000213981	NA	chr2	-	170647956	170648066	170668324	170668488	170644485	170644643	170682394	170682490	40460	12,10,26	2,0,0	6,15,10	1,7,3	313	259	3.47757409322e-05	0.0132906558981	0.832,1.0,1.0	0.832,0.639,0.734	0.209
40461	ENSG00000213981	NA	chr2	-	170649921	170649975	170668324	170668488	170643716	170643944	170682394	170682490	40461	19,11,24	2,0,1	7,15,10	2,4,6	313	203	0.000102693623773	0.0250554103859	0.86,1.0,0.94	0.694,0.709,0.519	0.293
40790	ENSG00000089022	MAPKAPK5	chr12	+	111868752	111868861	111870270	111870360	111866155	111866231	111871084	111871180	40790	95,116,82	148,181,118	83,81,52	216,198,136	258	239	0.0001610596092	0.0315618419285	0.373,0.373,0.392	0.263,0.275,0.262	0.113
40798	ENSG00000132635	PCED1A	chr20	-	2839191	2839271	2839788	2839933	2838595	2838746	2840865	2841190	40798	24,18,15	1,3,1	9,12,9	5,4,7	294	229	0.000161124092404	0.0315618419285	0.949,0.824,0.921	0.584,0.7,0.5	0.303
41108	ENSG00000295235	NA	chr3	+	162212051	162212203	162215334	162215413	162204736	162204790	162216311	162216805	41108	9,3,1	14,1,0	0,0,0	1,4,1	301	228	1.10120592467e-06	0.0014678806389	0.327,0.694,1.0	0.0,0.0,0.0	0.674
41917	ENSG00000204764	RANBP17	chr5	+	170983064	170983245	171028871	171028989	170968241	170968377	171161406	171161466	41917	18,9,6	46,43,28	19,21,19	22,28,24	330	267	0.000104962486917	0.0254796454501	0.24,0.145,0.148	0.411,0.378,0.39	-0.215
42034	ENSG00000148660	CAMK2G	chr10	-	73818208	73818267	73819531	73819617	73817478	73817554	73821681	73821730	42034	80,53,47	4,2,1	54,50,49	11,9,8	235	208	1.92978381788e-05	0.00896306641786	0.947,0.959,0.977	0.813,0.831,0.844	0.132
42051	ENSG00000103544	VPS35L	chr16	+	19573118	19573241	19575097	19575122	19569423	19569591	19579051	19579128	42051	302,353,253	93,92,59	343,352,292	64,44,53	272	174	0.000286831061347	0.0443719336419	0.675,0.711,0.733	0.774,0.837,0.779	-0.09
42101	ENSG00000105146	AURKC	chr19	+	57232541	57232680	57233459	57233608	57232032	57232224	57234883	57235058	42101	11,15,11	11,18,8	7,1,2	22,13,8	288	298	0.000177039599501	0.0336144511361	0.509,0.463,0.587	0.248,0.074,0.206	0.344
42108	ENSG00000005007	UPF1	chr19	+	18845979	18846119	18847743	18847833	18831958	18832440	18850074	18850242	42108	309,236,147	317,271,235	532,370,388	324,326,232	289	239	1.49648562556e-05	0.00786403196232	0.446,0.419,0.341	0.576,0.484,0.58	-0.145
42175	ENSG00000289177	NA	chr7	+	66863605	66863693	66877931	66878032	66858076	66858135	66878741	66878836	42175	16,9,8	1,9,2	9,5,7	0,0,1	237	250	0.000120845001851	0.0275184210048	0.944,0.513,0.808	1.0,1.0,0.881	-0.205
42332	ENSG00000215481	BCRP3	chr22	+	24633370	24633443	24635643	24635761	24632914	24633034	24644739	24644799	42332	4,0,0	1,5,3	4,2,5	3,0,0	222	267	0.000111682114938	0.0264227313662	0.828,0.0,0.0	0.616,1.0,1.0	-0.596
42372	ENSG00000150995	ITPR1	chr3	+	4494430	4494506	4516475	4516583	4493344	4493605	4521023	4521094	42372	65,66,59	65,85,60	140,36,115	72,20,69	225	257	2.20957287933e-05	0.00943418570321	0.533,0.47,0.529	0.69,0.673,0.656	-0.162
42440	ENSG00000163412	EIF4E3	chr3	-	71710411	71710484	71728475	71728623	71690009	71690165	71753462	71753624	42440	14,3,5	1,1,0	0,7,9	8,4,3	297	222	1.83962132638e-05	0.00881920918678	0.913,0.692,1.0	0.0,0.567,0.692	0.449
42529	ENSG00000227888	FAM66A	chr8	+	12438163	12438218	12438339	12438511	12436546	12436647	12440968	12441061	42529	0,0,0	15,12,13	6,1,3	16,20,19	204	321	5.26403885293e-06	0.00423073899103	0.0,0.0,0.0	0.371,0.073,0.199	-0.214
42649	ENSG00000227888	FAM66A	chr8	+	12480828	12480935	12530942	12531031	12447087	12447211	12551948	12552033	42649	0,7,1	10,5,3	0,0,0	6,8,6	256	238	0.000328841905808	0.0487042488786	0.0,0.566,0.237	0.0,0.0,0.0	0.268
42841	ENSG00000144214	LYG1	chr2	-	99298458	99298549	99301049	99301140	99295627	99295702	99304639	99304742	42841	0,0,0	4,7,13	5,3,0	2,4,4	240	240	1.79071332818e-05	0.00872334568581	0.0,0.0,0.0	0.714,0.429,0.0	-0.381
42981	ENSG00000172965	MIR4435-2HG	chr2	-	111208487	111208661	111233681	111233739	111196998	111197194	111248147	111248241	42981	7,4,0	21,33,34	0,1,0	27,39,52	207	323	3.57611451463e-05	0.0133864253735	0.342,0.159,0.0	0.0,0.038,0.0	0.154
43091	ENSG00000130997	POLN	chr4	-	2176265	2176334	2193203	2193316	2174690	2174751	2198523	2198717	43091	2,1,3	2,0,1	0,1,0	3,0,2	262	218	0.000100339425003	0.0247015777264	0.454,1.0,0.714	0.0,1.0,0.0	0.389
43116	ENSG00000223891	OSER1-DT	chr20	+	44217366	44217682	44223718	44223872	44214887	44215003	44224820	44226027	43116	14,12,13	6,1,1	22,27,7	0,1,0	465	303	8.02682037153e-05	0.0220443109018	0.603,0.887,0.894	1.0,0.946,1.0	-0.187
43794	ENSG00000089505	CMTM1	chr16	+	66571136	66571270	66577103	66577202	66569935	66570094	66578830	66579135	43794	2,5,3	4,12,8	0,0,0	8,8,6	283	248	3.67887937935e-06	0.00322718261571	0.305,0.267,0.247	0.0,0.0,0.0	0.273
43922	ENSG00000164068	RNF123	chr3	+	49706790	49706898	49712478	49712892	49705981	49706065	49713512	49713587	43922	127,125,110	77,87,56	185,145,131	61,47,50	257	563	0.000138519589353	0.0294567027133	0.783,0.759,0.811	0.869,0.871,0.852	-0.08
44166	ENSG00000291041	NA	chr13	-	24937576	24937770	24943492	24943687	24925847	24925894	24951396	24951488	44166	3,2,1	0,0,3	1,0,2	3,5,3	344	343	0.00014827655307	0.0303041202405	1.0,1.0,0.249	0.249,0.0,0.399	0.534
44604	ENSG00000119969	HELLS	chr10	+	94576661	94576709	94581325	94581522	94574553	94574736	94582962	94583059	44604	87,111,97	105,165,132	63,58,54	149,180,103	197	346	0.000192785819609	0.035160328623	0.593,0.542,0.563	0.426,0.361,0.479	0.144
44672	ENSG00000173905	GOLIM4	chr3	-	168036835	168036994	168040785	168040869	168032519	168032852	168041391	168041474	44672	88,130,65	707,870,706	147,123,126	856,689,589	233	308	0.000296405651719	0.0453758030189	0.141,0.165,0.108	0.185,0.191,0.22	-0.061
45051	ENSG00000223482	NUTM2A-AS1	chr10	-	87289157	87289296	87324091	87324145	87288441	87288495	87326629	87326672	45051	0,0,0	2,3,5	2,0,2	0,3,0	203	288	1.41581710381e-05	0.00751235304441	0.0,0.0,0.0	1.0,0.0,1.0	-0.667
45625	ENSG00000139974	SLC38A6	chr14	+	61037624	61037683	61043146	61043212	61030444	61030519	61043449	61043503	45625	6,2,3	18,35,18	0,1,0	15,21,18	208	215	0.000110718511341	0.0263730826501	0.256,0.056,0.147	0.0,0.047,0.0	0.137
46177	ENSG00000063601	MTMR1	chrX	+	150712341	150712365	150714478	150714529	150699194	150699300	150718624	150718700	46177	0,1,0	28,29,25	6,3,0	22,33,13	173	200	0.000304582848623	0.0461109746342	0.0,0.038,0.0	0.24,0.095,0.0	-0.099
46835	ENSG00000119487	MAPKAP1	chr9	-	125559632	125559809	125657650	125657799	125484442	125484583	125706970	125707234	46835	44,82,43	74,109,70	41,41,34	118,97,106	298	326	0.000264195336684	0.0420687430008	0.394,0.451,0.402	0.275,0.316,0.26	0.132
46990	ENSG00000271848	SYNPO2L-AS1	chr10	+	73653958	73654306	73667406	73667597	73647558	73647677	73667725	73668361	46990	15,10,13	7,0,1	10,10,8	0,0,0	497	340	0.000151139289425	0.0306658854792	0.594,1.0,0.899	1.0,1.0,1.0	-0.169
47840	ENSG00000179698	WDR97	chr8	+	144114748	144114911	144115340	144115858	144113976	144114675	144115942	144116013	47840	6,2,1	19,26,11	0,1,0	18,26,10	312	667	4.73766856939e-05	0.0165178525933	0.403,0.141,0.163	0.0,0.076,0.0	0.21
48058	ENSG00000119688	ABCD4	chr14	-	74292747	74292869	74299547	74299675	74292286	74292376	74302874	74302969	48058	38,66,41	1,5,1	57,47,37	15,3,10	277	271	0.000203150615707	0.0358761626409	0.974,0.928,0.976	0.788,0.939,0.784	0.122
48171	ENSG00000079819	EPB41L2	chr6	-	130878103	130878250	130880143	130880206	130867458	130867581	130885095	130885268	48171	51,71,56	33,52,42	114,40,82	44,18,15	212	296	0.000142993993953	0.0299421753162	0.683,0.656,0.651	0.783,0.756,0.884	-0.144
48178	ENSG00000101181	MTG2	chr20	+	62195801	62195949	62197851	62197967	62183027	62183057	62198633	62198852	48178	19,15,23	201,188,100	5,1,12	146,168,130	297	265	4.74511977082e-05	0.0165178525933	0.078,0.066,0.17	0.03,0.005,0.076	0.068
48196	ENSG00000138002	IFT172	chr2	-	27484226	27484266	27485359	27485503	27483871	27483937	27489614	27489678	48196	87,110,70	37,33,24	111,107,85	18,17,12	293	189	6.70785803587e-05	0.0203736319635	0.603,0.683,0.653	0.799,0.802,0.82	-0.161
48960	ENSG00000140386	SCAPER	chr15	-	76841733	76841931	76857808	76857879	76804532	76804633	76883811	76883876	48960	0,5,3	159,152,127	8,9,5	80,138,79	220	347	0.00018748171317	0.0347994665129	0.0,0.049,0.036	0.136,0.093,0.091	-0.078
49162	ENSG00000225880	LINC00115	chr1	-	808573	808623	810066	810170	805798	805891	827483	827525	49162	4,2,4	14,10,7	0,0,0	3,9,12	253	199	8.65635482161e-06	0.00563198932989	0.183,0.136,0.31	0.0,0.0,0.0	0.21
49199	ENSG00000276087	NA	chr2	+	24177801	24177870	24183284	24183372	24164197	24164335	24183494	24183645	49199	5,2,3	13,13,9	0,1,1	12,22,6	218	237	0.000259736401652	0.0416667597519	0.295,0.143,0.266	0.0,0.047,0.153	0.168
49274	ENSG00000189144	ZNF573	chr19	-	37758475	37758596	37759046	37759139	37755200	37755261	37770004	37770097	49274	16,10,4	1,0,1	2,5,3	4,5,0	242	270	0.000231808570488	0.0389809292133	0.947,1.0,0.817	0.358,0.527,1.0	0.293
49373	ENSG00000234456	MAGI2-AS3	chr7	+	79459406	79459453	79469431	79469446	79458846	79458999	79470593	79470679	49373	11,5,3	8,0,3	4,3,4	0,1,0	196	164	0.000134393411499	0.0291463044653	0.535,1.0,0.456	1.0,0.715,1.0	-0.241
49607	ENSG00000198478	SH3BGRL2	chr6	+	79541516	79541652	79626420	79626532	79538727	79538843	79673613	79673799	49607	7,20,23	10,2,2	37,21,19	2,0,0	285	261	8.08096168927e-05	0.0220820359121	0.391,0.902,0.913	0.944,1.0,1.0	-0.246
49734	ENSG00000261008	LINC01572	chr16	-	72479682	72479790	72555264	72555326	72427389	72427457	72570434	72570515	49734	0,0,6	5,4,3	3,4,2	1,0,0	211	257	1.90123532584e-07	0.000432942970949	0.0,0.0,0.709	0.785,1.0,1.0	-0.692
49735	ENSG00000261008	LINC01572	chr16	-	72479682	72479790	72555264	72555326	72427389	72427457	72570450	72570515	49735	5,5,5	5,4,1	1,6,1	1,0,0	211	257	0.000193648154057	0.035160328623	0.549,0.604,0.859	0.549,1.0,1.0	-0.179
50634	ENSG00000259495	ARNT2-DT	chr15	-	80362374	80362510	80380063	80380153	80347698	80347784	80397943	80398006	50634	6,4,5	5,6,9	6,9,7	2,1,1	239	285	6.70743584958e-05	0.0203736319635	0.589,0.443,0.398	0.782,0.915,0.893	-0.387
50638	ENSG00000259495	ARNT2-DT	chr15	-	80362374	80362510	80402130	80402232	80347698	80347784	80403501	80403585	50638	3,2,0	4,9,9	4,2,5	3,1,1	251	285	0.000308113901519	0.0465166876956	0.46,0.201,0.0	0.602,0.694,0.85	-0.495
50642	ENSG00000259495	ARNT2-DT	chr15	-	80362374	80362513	80397943	80398006	80347698	80347784	80403501	80403585	50642	5,11,9	6,6,9	7,11,9	0,2,1	212	288	1.26075474876e-05	0.00708419676015	0.531,0.714,0.576	1.0,0.882,0.924	-0.328
50643	ENSG00000259495	ARNT2-DT	chr15	-	80362374	80362513	80402130	80402232	80347698	80347784	80403501	80403585	50643	3,2,0	6,6,9	4,2,5	0,2,1	251	288	1.122909968e-05	0.00651444494253	0.365,0.277,0.0	1.0,0.534,0.852	-0.581
51224	ENSG00000127948	POR	chr7	+	75915660	75915767	75946771	75947244	75915156	75915179	75953988	75954180	51224	3,7,0	16,18,13	0,0,0	25,23,20	256	622	2.3547879372e-06	0.002474882122	0.313,0.486,0.0	0.0,0.0,0.0	0.266
51701	ENSG00000153904	DDAH1	chr1	-	85324739	85324883	85358747	85358847	85318480	85321568	85496165	85496281	51701	158,76,73	1264,937,655	225,322,227	1228,1518,1300	249	293	6.8437677081e-08	0.000201553591646	0.128,0.087,0.116	0.177,0.2,0.17	-0.072
51702	ENSG00000153904	DDAH1	chr1	-	85324739	85324883	85358747	85358847	85318484	85321568	85464742	85465159	51702	588,454,342	1265,939,655	408,579,387	1230,1521,1299	249	293	6.83010131466e-05	0.0203736319635	0.354,0.363,0.381	0.281,0.309,0.26	0.083
51710	ENSG00000153904	DDAH1	chr1	-	85351505	85351579	85358747	85358847	85350414	85350534	85464742	85465159	51710	588,454,342	583,461,277	409,579,386	599,678,558	249	223	0.000227010303646	0.0386497417908	0.475,0.469,0.525	0.379,0.433,0.383	0.091
51711	ENSG00000153904	DDAH1	chr1	-	85351505	85351579	85358747	85358847	85350414	85350534	85496165	85496281	51711	158,76,73	584,461,277	228,322,226	599,676,561	249	223	7.00709624768e-08	0.000201553591646	0.195,0.129,0.191	0.254,0.299,0.265	-0.101
51713	ENSG00000153904	DDAH1	chr1	-	85358747	85358847	85496165	85496281	85351505	85351579	85577983	85578363	51713	361,178,154	678,438,330	486,564,503	632,793,627	265	249	1.75081266263e-06	0.00212634252529	0.333,0.276,0.305	0.419,0.401,0.43	-0.112
52213	ENSG00000226067	LINC00623	chr1	+	120914357	120914412	120927790	120927950	120913320	120913450	120969118	120969354	52213	1,0,0	4,8,2	8,2,0	3,0,7	204	309	4.22645200059e-05	0.0150140693166	0.275,0.0,0.0	0.802,1.0,0.0	-0.509
52735	ENSG00000221955	SLC12A8	chr3	-	125110188	125110335	125118768	125118856	125107480	125107631	125120598	125120686	52735	64,52,43	7,10,4	89,38,24	2,0,2	237	296	8.52618563251e-05	0.0225291721139	0.919,0.867,0.931	0.982,1.0,0.937	-0.067
52762	ENSG00000123815	COQ8B	chr19	-	40710058	40710136	40714277	40714397	40703540	40703622	40716586	40716882	52762	24,12,10	4,3,6	6,14,13	1,0,1	269	227	0.000203980589543	0.0358761626409	0.835,0.771,0.584	0.835,1.0,0.916	-0.187
53183	ENSG00000167207	NOD2	chr16	+	50716890	50716974	50719924	50720008	50716586	50716670	50722621	50722705	53183	0,1,0	1,2,6	3,0,4	4,1,6	233	233	8.37334020931e-05	0.0224323426039	0.0,0.333,0.0	0.429,0.0,0.4	-0.165
53206	ENSG00000166676	TVP23A	chr16	-	10800296	10800338	10808536	10808606	10775013	10775096	10818102	10818182	53206	3,3,2	1,6,3	17,13,6	0,4,0	219	191	0.000233306616269	0.039112494455	0.723,0.304,0.368	1.0,0.739,1.0	-0.448
53360	ENSG00000116754	SRSF11	chr1	+	70230556	70230618	70231094	70231203	70228421	70228555	70232267	70232377	53360	0,0,1	9,15,5	4,4,5	19,10,8	211	258	8.00462670536e-06	0.00531465208746	0.0,0.0,0.196	0.205,0.328,0.433	-0.257
53431	ENSG00000176225	RTTN	chr18	-	70109497	70109717	70121555	70121700	70092675	70092804	70134472	70134541	53431	13,14,11	81,82,94	2,2,5	88,79,87	294	369	9.24010016756e-06	0.00582760668228	0.168,0.176,0.128	0.028,0.031,0.067	0.115
53821	ENSG00000140451	PIF1	chr15	-	64819846	64819986	64820981	64821088	64818256	64818344	64821166	64821281	53821	32,35,37	0,1,0	33,20,22	2,3,6	256	289	5.86678899089e-05	0.0188707897716	1.0,0.975,1.0	0.949,0.883,0.805	0.113
53892	ENSG00000151292	CSNK1G3	chr5	+	123557494	123557564	123573392	123573541	123512259	123512570	123588067	123588153	53892	0,1,0	8,1,1	2,5,4	9,1,4	219	298	4.60484804186e-05	0.0162363971086	0.0,0.576,0.0	0.232,0.872,0.576	-0.368
54011	ENSG00000291147	NA	chr2	+	242130654	242130812	242138783	242138888	242122286	242122455	242159348	242159498	54011	2,0,9	49,30,26	0,0,0	18,27,49	307	254	0.000299746708528	0.0457299956892	0.033,0.0,0.223	0.0,0.0,0.0	0.085
54240	ENSG00000260456	C16orf95	chr16	-	87310296	87310333	87311149	87311296	87305718	87305905	87314970	87315096	54240	8,4,1	3,2,2	1,4,4	0,0,0	296	186	8.52424419717e-07	0.00121755574957	0.626,0.557,0.239	1.0,1.0,1.0	-0.526
54674	ENSG00000170113	NIPA1	chr15	+	22813632	22813714	22819287	22819416	22812162	22812253	22820312	22820473	54674	0,2,0	2,3,5	4,2,1	1,2,1	231	278	7.78229216344e-05	0.0216998893529	0.0,0.445,0.0	0.828,0.546,0.546	-0.492
54691	ENSG00000163006	CCDC138	chr2	+	108804891	108805008	108812630	108812708	108798427	108798586	108812819	108812927	54691	5,6,4	93,129,77	25,12,20	89,84,54	266	227	1.99750964658e-08	8.45025535188e-05	0.044,0.038,0.042	0.193,0.109,0.24	-0.139
55079	ENSG00000106723	SPIN1	chr9	+	88415606	88415699	88418777	88418951	88388430	88388538	88426381	88426591	55079	17,23,12	90,117,61	2,4,8	74,93,82	242	323	1.1323872311e-05	0.00651444494253	0.201,0.208,0.208	0.035,0.054,0.115	0.138
55415	ENSG00000152457	DCLRE1C	chr10	-	14922980	14923069	14928015	14928152	14919737	14919832	14932853	14932955	55415	39,35,24	24,28,22	61,43,56	12,15,21	286	238	0.000203984957428	0.0358761626409	0.575,0.51,0.476	0.809,0.705,0.689	-0.214
56839	ENSG00000169057	MECP2	chrX	-	154056940	154057254	154058398	154058566	154032206	154032557	154092183	154092307	56839	12,9,6	69,51,55	0,2,1	36,38,52	317	463	3.13797893081e-06	0.00306244329512	0.203,0.205,0.137	0.0,0.071,0.027	0.149
56958	ENSG00000249715	FER1L5	chr2	+	96651891	96652020	96653639	96653702	96650179	96650289	96654445	96654496	56958	6,8,9	3,8,2	6,9,8	1,0,1	278	212	6.9711431918e-05	0.0203736319635	0.604,0.433,0.774	0.821,1.0,0.859	-0.29
56978	ENSG00000175354	PTPN2	chr18	-	12819213	12819282	12821335	12821425	12817155	12817365	12825809	12825944	56978	1,7,9	12,5,17	1,0,0	6,1,5	239	218	5.76148169619e-05	0.0188548800994	0.071,0.561,0.326	0.132,0.0,0.0	0.275
57217	ENSG00000118473	SGIP1	chr1	+	66690189	66690316	66695433	66695493	66689147	66689275	66719293	66719405	57217	137,107,95	45,36,22	112,168,153	16,28,19	276	209	0.000118132298226	0.0274730483517	0.697,0.692,0.766	0.841,0.82,0.859	-0.122
57323	ENSG00000130779	CLIP1	chr12	-	122352725	122352786	122354452	122354556	122347374	122347479	122355114	122355312	57323	235,294,227	95,132,101	302,260,273	59,68,71	253	210	3.77917893957e-06	0.00322718261571	0.672,0.649,0.651	0.809,0.76,0.761	-0.119
57591	ENSG00000291003	NA	chr15	+	22523346	22523478	22534067	22534243	22495569	22495672	22537437	22537608	57591	18,20,18	265,232,182	6,12,4	237,254,187	281	325	0.000145239107411	0.0300666958266	0.073,0.091,0.103	0.028,0.052,0.024	0.054
57592	ENSG00000291003	NA	chr15	+	22523346	22523478	22534067	22534243	22523041	22523201	22537437	22537608	57592	13,20,14	257,223,181	5,5,5	229,252,178	281	325	3.53388750162e-05	0.0133773241693	0.055,0.094,0.082	0.025,0.022,0.031	0.051
57659	ENSG00000170325	PRDM10	chr11	-	129942425	129942629	129947144	129947370	129937597	129937670	129955511	129955571	57659	126,124,98	188,205,163	101,150,125	103,140,101	375	353	1.6647791256e-05	0.00837047778763	0.387,0.363,0.361	0.48,0.502,0.538	-0.136
58094	ENSG00000164733	CTSB	chr8	-	11854679	11854914	11857857	11857940	11853328	11853479	11864375	11864463	58094	1,3,2	1,1,6	6,5,5	0,0,0	232	384	7.76679588377e-06	0.00531465208746	0.623,0.832,0.356	1.0,1.0,1.0	-0.396
58097	ENSG00000164733	CTSB	chr8	-	11854679	11854914	11862344	11862478	11853328	11853479	11864375	11864463	58097	5,2,1	1,1,6	14,1,3	0,0,0	283	384	9.36950334633e-05	0.0238168417155	0.872,0.731,0.184	1.0,1.0,1.0	-0.404
58259	ENSG00000226328	NUP50-DT	chr22	-	45152404	45152449	45158059	45158185	45138823	45138916	45163666	45163862	58259	15,6,14	0,0,0	10,13,19	4,3,4	275	194	6.11209875934e-07	0.00100629768013	1.0,1.0,1.0	0.638,0.754,0.77	0.279
58299	ENSG00000259673	IQCH-AS1	chr15	-	67459691	67459975	67466493	67466711	67430320	67430400	67518999	67519102	58299	0,0,2	11,1,12	4,1,4	2,4,8	367	433	0.0001273827453	0.0281496027977	0.0,0.0,0.164	0.702,0.228,0.371	-0.379
58435	ENSG00000125462	MIR9-1HG	chr1	-	156407841	156407975	156416768	156416864	156404251	156404601	156426797	156426872	58435	8,5,3	47,5,16	0,0,0	2,23,6	245	283	1.38281664486e-06	0.00175752779709	0.164,0.536,0.178	0.0,0.0,0.0	0.293
59221	ENSG00000236548	RNF217-AS1	chr6	-	124648252	124648656	124682870	124683022	124644580	124645417	124786459	124786530	59221	2,1,2	0,0,0	1,0,0	3,2,2	301	553	4.58323379249e-11	6.26207233068e-07	1.0,1.0,1.0	0.38,0.0,0.0	0.873
59336	ENSG00000188517	COL25A1	chr4	-	108819251	108819329	108819811	108819898	108817396	108817435	108824173	108824227	59336	91,47,30	28,12,5	97,99,142	5,15,14	236	227	0.000267597383247	0.0422680121076	0.758,0.79,0.852	0.949,0.864,0.907	-0.107
59678	ENSG00000100412	ACO2	chr22	+	41517942	41518572	41520170	41520276	41517526	41517631	41523204	41523278	59678	33,77,39	10,2,2	58,54,49	1,1,0	779	255	6.55720740935e-05	0.0203736319635	0.519,0.926,0.865	0.95,0.946,1.0	-0.195
59966	ENSG00000125846	ZNF133	chr20	+	18289898	18290074	18297984	18298062	18288282	18288604	18305007	18305178	59966	12,5,10	14,5,9	11,15,25	0,7,1	325	227	4.85203935312e-05	0.0166775883476	0.374,0.411,0.437	1.0,0.599,0.946	-0.441
59977	ENSG00000125846	ZNF133	chr20	+	18305007	18305178	18305667	18305807	18297984	18298062	18306297	18306393	59977	23,18,15	94,97,72	1,10,0	73,81,58	320	289	1.67542769103e-06	0.00208103350387	0.181,0.144,0.158	0.012,0.1,0.0	0.124
59978	ENSG00000125846	ZNF133	chr20	+	18305007	18305178	18305680	18305807	18297984	18298062	18306297	18306393	59978	23,18,15	91,94,70	1,10,0	74,76,65	320	276	8.68855197123e-07	0.00121755574957	0.179,0.142,0.156	0.012,0.102,0.0	0.121
60042	ENSG00000127328	RAB3IP	chr12	+	69800208	69800332	69801608	69801721	69795140	69795344	69812963	69813033	60042	161,157,103	19,28,12	240,153,170	4,2,7	273	262	6.52563558745e-11	7.13278072251e-07	0.89,0.843,0.892	0.983,0.987,0.959	-0.101
60044	ENSG00000127328	RAB3IP	chr12	+	69800208	69800337	69801608	69801721	69795140	69795344	69812963	69813033	60044	167,172,112	19,28,12	245,161,176	4,2,7	278	262	1.46269107937e-10	1.14198561242e-06	0.892,0.853,0.898	0.983,0.987,0.96	-0.096
60046	ENSG00000127328	RAB3IP	chr12	+	69801608	69801721	69812777	69812877	69795140	69795344	69812963	69813033	60046	19,28,12	154,183,127	4,2,7	208,148,140	262	249	1.08296380752e-08	5.44654514763e-05	0.105,0.127,0.082	0.018,0.013,0.045	0.079
