ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
24182	ENSG00000230316	FEZF1-AS1	chr7	+	122307299	122307488	122307302	122307488	122306997	122307087	24182	144,121,72	20,9,12	84,123,70	3,6,3	152	149	0.000477454955573	0.0305486987112	0.876,0.929,0.855	0.965,0.953,0.958	-0.072
24394	ENSG00000141577	CEP131	chr17	-	81191192	81191350	81191192	81191335	81192317	81192392	24394	37,42,27	240,238,215	20,16,16	249,266,205	164	149	6.70932378788e-05	0.00880176005213	0.123,0.138,0.102	0.068,0.052,0.066	0.059
24431	ENSG00000068366	ACSL4	chrX	-	109683135	109683552	109683135	109683375	109696143	109696196	24431	262,279,342	156,152,134	270,175,129	255,147,130	326	149	2.82244804495e-06	0.00142321942667	0.434,0.456,0.538	0.326,0.352,0.312	0.146
24432	ENSG00000068366	ACSL4	chrX	-	109683135	109683666	109683135	109683375	109696143	109696196	24432	435,519,502	156,152,134	426,272,183	255,147,130	440	149	7.73543451515e-10	4.16063237788e-06	0.486,0.536,0.559	0.361,0.385,0.323	0.171
24599	ENSG00000136104	RNASEH2B	chr13	+	50959473	50960171	50960148	50960171	50949462	50949505	24599	11,14,0	1,3,2	7,2,7	1,0,0	824	149	4.44114055386e-05	0.00695749941525	0.665,0.458,0.0	0.559,1.0,1.0	-0.479
24641	ENSG00000125462	MIR9-1HG	chr1	-	156404257	156404639	156404257	156404601	156426797	156426872	24641	16,15,2	278,46,49	0,1,2	7,84,27	187	149	0.000291805382894	0.0220109482883	0.044,0.206,0.031	0.0,0.009,0.056	0.072
24705	ENSG00000310523	NA	chr2	+	113597125	113597638	113597490	113597638	113596670	113596829	24705	41,62,29	2,3,2	24,42,52	0,0,0	514	149	0.000347549676993	0.0242773228916	0.856,0.857,0.808	1.0,1.0,1.0	-0.16
24708	ENSG00000310523	NA	chr2	+	113597485	113597638	113597490	113597638	113596670	113596829	24708	7,5,7	2,3,2	3,4,9	0,0,0	154	149	5.03599132509e-05	0.00740523821714	0.772,0.617,0.772	1.0,1.0,1.0	-0.28
24710	ENSG00000310523	NA	chr2	+	113598376	113598466	113598397	113598466	113597405	113597638	24710	2,0,0	36,50,29	7,1,3	14,34,29	170	149	0.000221861148267	0.0183587255817	0.046,0.0,0.0	0.305,0.025,0.083	-0.122
24824	ENSG00000263072	ZNF213-AS1	chr16	-	3129247	3129337	3129247	3129310	3129460	3129653	24824	21,25,19	2,1,0	19,17,22	8,4,5	176	149	3.16573246024e-05	0.00582207888927	0.899,0.955,1.0	0.668,0.783,0.788	0.205
24879	ENSG00000249846	LINC02021	chr3	+	130119056	130120518	130119320	130120518	130116836	130117092	24879	10,9,2	1,0,0	11,11,4	9,0,4	413	149	4.63234597996e-05	0.00711881283168	0.783,1.0,1.0	0.306,1.0,0.265	0.404
24993	ENSG00000006071	ABCC8	chr11	-	17428564	17428702	17428564	17428670	17430813	17430959	24993	4,6,1	15,7,8	0,0,1	2,12,5	181	149	9.51007180805e-05	0.0107850559939	0.18,0.414,0.093	0.0,0.0,0.141	0.182
25056	ENSG00000279249	NA	chr16	+	49287366	49289655	49289537	49289655	49282059	49282232	25056	76,48,24	0,0,1	36,28,42	0,3,2	2320	149	0.000826720517882	0.0447348442306	1.0,1.0,0.607	1.0,0.375,0.574	0.219
25063	ENSG00000279249	NA	chr16	+	49287719	49289655	49289443	49289655	49287366	49287475	25063	52,34,14	5,1,0	27,19,32	1,0,0	1873	149	0.000266508721598	0.0210803173123	0.453,0.73,1.0	0.682,1.0,1.0	-0.166
25064	ENSG00000279249	NA	chr16	+	49287719	49289655	49289537	49289655	49287366	49287475	25064	55,38,17	4,3,4	33,23,38	0,2,0	1967	149	0.000497807103744	0.0312553129417	0.51,0.49,0.244	1.0,0.466,1.0	-0.407
25067	ENSG00000279249	NA	chr16	+	49287829	49289655	49289443	49289655	49287366	49287475	25067	44,33,11	5,1,0	21,21,33	1,0,0	1763	149	0.000298241760356	0.0221376255335	0.427,0.736,1.0	0.64,1.0,1.0	-0.159
25068	ENSG00000279249	NA	chr16	+	49287829	49289655	49289537	49289655	49287366	49287475	25068	47,37,14	4,3,4	27,25,39	0,2,0	1857	149	0.000291915154542	0.0220109482883	0.485,0.497,0.219	1.0,0.501,1.0	-0.433
25071	ENSG00000279249	NA	chr16	+	49289403	49289655	49289537	49289655	49287366	49287475	25071	6,4,3	4,3,4	8,5,8	0,2,0	283	149	2.77797526355e-05	0.00533635819674	0.441,0.412,0.283	1.0,0.568,1.0	-0.477
25073	ENSG00000279249	NA	chr16	+	49289443	49289655	49289537	49289655	49287366	49287475	25073	8,5,3	4,3,4	7,4,6	0,2,0	243	149	0.000193834201989	0.0171852125456	0.551,0.505,0.315	1.0,0.551,1.0	-0.393
25078	ENSG00000279249	NA	chr16	+	49289737	49290472	49289895	49290472	49289403	49289655	25078	24,7,13	3,2,3	2,9,8	0,0,0	307	149	5.20452147978e-06	0.00195302694413	0.795,0.629,0.678	1.0,1.0,1.0	-0.299
25119	ENSG00000132780	NASP	chr1	+	45604916	45605016	45604935	45605016	45591222	45591270	25119	11,0,0	39,48,36	1,1,0	82,75,52	168	149	0.000969084332782	0.0488660774805	0.2,0.0,0.0	0.011,0.012,0.0	0.059
25247	ENSG00000289405	NA	chr8	-	134799165	134799443	134799165	134799373	134808503	134808619	25247	9,21,20	0,0,0	16,27,26	1,7,0	219	149	0.000428713990068	0.0283513481301	1.0,1.0,1.0	0.916,0.724,1.0	0.12
25303	ENSG00000183833	CFAP91	chr3	+	119708590	119708674	119708609	119708674	119703050	119703222	25303	7,14,9	7,1,0	15,10,11	0,0,0	168	149	0.000813578074698	0.044411903022	0.47,0.925,1.0	1.0,1.0,1.0	-0.202
25372	ENSG00000127328	RAB3IP	chr12	+	69812777	69813033	69812963	69813033	69801608	69801721	25372	218,204,159	23,27,13	278,222,215	6,3,8	335	149	3.36533612089e-09	9.76500740356e-06	0.808,0.771,0.845	0.954,0.971,0.923	-0.141
25377	ENSG00000178694	NSUN3	chr3	+	94084106	94084450	94084354	94084450	94064436	94064546	25377	166,206,125	17,11,6	201,162,168	4,2,6	397	149	0.000418466693615	0.0279023907776	0.786,0.875,0.887	0.95,0.968,0.913	-0.094
25568	ENSG00000087470	DNM1L	chr12	+	32705824	32706814	32706689	32706814	32701414	32701562	25568	268,245,210	0,3,0	117,235,192	4,4,6	1014	149	5.63054382031e-05	0.0079696890425	1.0,0.923,1.0	0.811,0.896,0.825	0.13
25601	ENSG00000170364	SETMAR	chr3	+	4313646	4313761	4313666	4313761	4312897	4313229	25601	23,33,33	2,0,0	26,27,40	5,1,6	169	149	0.000269442990119	0.0212084492125	0.91,1.0,1.0	0.821,0.96,0.855	0.091
25727	ENSG00000111679	PTPN6	chr12	+	6951911	6952177	6951982	6952177	6951608	6951731	25727	3,0,3	1,1,0	0,0,0	3,2,1	220	149	1.37417809853e-05	0.00312306166167	0.67,0.0,1.0	0.0,0.0,0.0	0.557
25733	ENSG00000111679	PTPN6	chr12	+	6960662	6960945	6960805	6960945	6960343	6960435	25733	1,1,0	12,8,1	7,1,2	6,6,6	292	149	0.00050074883302	0.0313181518202	0.041,0.06,0.0	0.373,0.078,0.145	-0.165
25736	ENSG00000231160	KLF3-AS1	chr4	-	38624421	38624537	38624421	38624529	38625601	38625762	25736	0,1,6	4,1,4	11,2,3	0,0,0	157	149	2.0084604202e-08	3.60094637115e-05	0.0,0.487,0.587	1.0,1.0,1.0	-0.642
25737	ENSG00000231160	KLF3-AS1	chr4	-	38624421	38624572	38624421	38624529	38625601	38625762	25737	13,10,12	4,1,4	6,9,4	0,0,0	192	149	6.48719200369e-06	0.00217994281488	0.716,0.886,0.7	1.0,1.0,1.0	-0.233
25738	ENSG00000231160	KLF3-AS1	chr4	-	38624421	38624579	38624421	38624529	38625601	38625762	25738	18,16,19	4,1,4	8,13,4	0,0,0	199	149	2.1241149711e-05	0.0043385720473	0.771,0.923,0.781	1.0,1.0,1.0	-0.175
25739	ENSG00000231160	KLF3-AS1	chr4	-	38624421	38624627	38624421	38624529	38625601	38625762	25739	22,15,18	4,1,4	10,19,5	0,0,0	247	149	8.85804195105e-06	0.00255238151647	0.768,0.9,0.731	1.0,1.0,1.0	-0.2
25740	ENSG00000231160	KLF3-AS1	chr4	-	38624421	38625283	38624421	38624529	38625601	38625762	25740	83,108,94	4,1,4	69,94,37	0,0,0	903	149	2.03559062888e-05	0.00422718107292	0.774,0.947,0.795	1.0,1.0,1.0	-0.161
25741	ENSG00000231160	KLF3-AS1	chr4	-	38624421	38625503	38624421	38624529	38625601	38625762	25741	89,111,92	4,1,4	71,93,39	0,0,0	1123	149	1.10441553294e-05	0.00278450766242	0.747,0.936,0.753	1.0,1.0,1.0	-0.188
25743	ENSG00000231160	KLF3-AS1	chr4	-	38624421	38624579	38624421	38624537	38625601	38625762	25743	18,15,15	0,0,2	7,11,2	10,0,1	191	149	0.000750846883392	0.0429820697184	1.0,1.0,0.854	0.353,1.0,0.609	0.297
25744	ENSG00000231160	KLF3-AS1	chr4	-	38624421	38624627	38624421	38624537	38625601	38625762	25744	22,14,14	0,0,2	9,17,3	10,0,1	239	149	0.000963594159826	0.0488116130439	1.0,1.0,0.814	0.359,1.0,0.652	0.268
25745	ENSG00000231160	KLF3-AS1	chr4	-	38624421	38625283	38624421	38624537	38625601	38625762	25745	83,107,90	0,0,2	68,92,35	10,0,1	895	149	0.0006225252717	0.0376219767197	1.0,1.0,0.882	0.531,1.0,0.854	0.166
25746	ENSG00000231160	KLF3-AS1	chr4	-	38624421	38625503	38624421	38624537	38625601	38625762	25746	89,110,88	0,0,2	70,91,37	10,0,1	1115	149	0.00074130464708	0.0429697077985	1.0,1.0,0.855	0.483,1.0,0.832	0.18
