ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
14738	ENSG00000258702	NA	chr14	+	96593489	96593699	96593489	96593579	96594663	96594881	14738	0,1,0	1,1,1	2,3,1	0,0,0	269	149	1.61452865954e-06	0.000511439945614	0.0,0.356,0.0	1.0,1.0,1.0	-0.881
14798	ENSG00000179532	DNHD1	chr11	+	6562981	6563255	6562981	6563131	6563381	6563564	14798	12,6,11	0,1,1	8,11,4	2,2,10	273	149	8.53889145084e-05	0.00832747396069	1.0,0.766,0.857	0.686,0.75,0.179	0.336
14864	ENSG00000189410	SH2D5	chr1	-	20727468	20727603	20727522	20727603	20725919	20726066	14864	0,0,2	2,2,0	4,2,7	0,0,0	203	149	6.53450921817e-06	0.00142339203681	0.0,0.0,1.0	1.0,1.0,1.0	-0.667
14912	ENSG00000162105	SHANK2	chr11	-	70490275	70490387	70490302	70490387	70485313	70487720	14912	88,121,85	14,15,5	84,77,87	3,1,6	176	149	0.000915334750535	0.0374295910444	0.842,0.872,0.935	0.96,0.985,0.925	-0.074
14916	ENSG00000106633	GCK	chr7	-	44147649	44147833	44147659	44147833	44147340	44147413	14916	8,3,1	0,0,0	16,12,7	2,2,6	159	149	9.64931712089e-06	0.00182163025047	1.0,1.0,1.0	0.882,0.849,0.522	0.249
14995	ENSG00000213079	SCAF8	chr6	+	154733377	154733550	154733377	154733503	154733794	154733930	14995	5,4,9	0,0,1	1,0,8	2,3,0	196	149	0.000334055124118	0.0194043199533	1.0,1.0,0.872	0.275,0.0,1.0	0.532
15043	ENSG00000291158	LINC00869	chr1	+	149668299	149668458	149668299	149668407	149669188	149669310	15043	5,6,2	0,1,1	1,7,2	1,4,2	200	149	0.000644875615935	0.0303091539489	1.0,0.817,0.598	0.427,0.566,0.427	0.332
15057	ENSG00000307088	NA	chrGL000205.2	-	129539	129626	129550	129626	128419	128969	15057	5,4,2	0,0,0	10,3,2	12,3,3	160	149	1.69861424926e-09	2.88981183921e-06	1.0,1.0,1.0	0.437,0.482,0.383	0.566
15217	ENSG00000231074	HCG18	chr6	-	30296124	30296237	30296131	30296237	30294931	30295496	15217	5,6,4	2,1,3	2,2,1	4,9,1	156	149	0.00133024229252	0.0460784539675	0.705,0.851,0.56	0.323,0.175,0.489	0.376
15306	ENSG00000180376	CCDC66	chr3	+	56566593	56566759	56566593	56566740	56566949	56567053	15306	59,47,33	33,47,24	58,43,41	10,9,12	168	149	1.13319484452e-06	0.000401536000993	0.613,0.47,0.549	0.837,0.809,0.752	-0.255
15316	ENSG00000152689	RASGRP3	chr2	+	33539093	33539323	33539093	33539210	33543511	33543627	15316	6,1,1	4,3,2	0,0,0	9,1,4	262	149	1.0736898983e-05	0.00190026335594	0.46,0.159,0.221	0.0,0.0,0.0	0.28
15358	ENSG00000310533	NA	chr7	+	73006080	73006354	73006080	73006174	73009448	73009583	15358	5,12,7	4,0,2	6,7,9	0,0,0	329	149	0.000216756036722	0.0144423272232	0.361,1.0,0.613	1.0,1.0,1.0	-0.342
15359	ENSG00000310533	NA	chr7	+	73006086	73006336	73006086	73006174	73009448	73009583	15359	9,15,5	4,0,2	5,6,6	0,0,0	311	149	0.000404417246658	0.0220232411197	0.519,1.0,0.545	1.0,1.0,1.0	-0.312
15372	ENSG00000100445	SDR39U1	chr14	-	24442097	24442260	24442108	24442260	24440782	24440926	15372	44,44,30	0,0,0	25,44,51	7,1,7	160	149	2.80434889222e-06	0.000705885775604	1.0,1.0,1.0	0.769,0.976,0.872	0.128
15425	ENSG00000122783	CYREN	chr7	-	135168748	135169060	135168785	135169060	135165784	135166871	15425	117,144,84	0,1,0	92,123,102	8,3,3	186	149	0.000348550494756	0.0201156807224	1.0,0.991,1.0	0.902,0.97,0.965	0.051
15440	ENSG00000232907	DLGAP4-AS1	chr20	-	36525307	36525566	36525500	36525566	36512484	36512725	15440	7,10,5	0,0,0	3,12,5	6,6,1	342	149	4.89349227806e-10	1.38571467584e-06	1.0,1.0,1.0	0.179,0.466,0.685	0.557
15552	ENSG00000291071	FAM86JP	chr3	+	125923878	125924312	125923878	125924140	125924965	125925115	15552	2,6,1	2,3,0	11,8,3	0,2,0	321	149	0.00107974485635	0.0406321262056	0.317,0.481,1.0	1.0,0.65,1.0	-0.284
15579	ENSG00000156983	BRPF1	chr3	+	9742024	9742171	9742024	9742153	9742351	9742541	15579	15,25,10	4,4,3	6,8,11	19,6,9	167	149	0.000113578540969	0.00974624343603	0.77,0.848,0.748	0.22,0.543,0.522	0.36
15622	ENSG00000185624	P4HB	chr17	-	81858494	81859387	81858934	81859387	81855452	81855586	15622	80,39,32	4,3,0	65,33,38	0,0,0	589	149	0.000780100110911	0.0339214436238	0.835,0.767,1.0	1.0,1.0,1.0	-0.133
15808	ENSG00000196756	SNHG17	chr20	-	38430698	38431112	38431040	38431112	38429953	38430152	15808	20,58,32	0,0,0	31,39,21	7,0,4	491	149	1.43494959759e-06	0.000492535578542	1.0,1.0,1.0	0.573,1.0,0.614	0.271
15838	ENSG00000273559	CWC25	chr17	-	38810275	38810595	38810467	38810595	38809701	38809765	15838	114,113,100	224,184,192	83,64,57	207,201,180	341	149	0.000593245895117	0.0284732892118	0.182,0.212,0.185	0.149,0.122,0.122	0.062
16058	ENSG00000157601	MX1	chr21	+	41421837	41422095	41421837	41421990	41422755	41422911	16058	9,10,8	0,0,0	1,5,5	0,2,4	254	149	0.000105499181386	0.00926348238418	1.0,1.0,1.0	1.0,0.595,0.423	0.327
16287	ENSG00000286060	NA	chrX	+	131578675	131578819	131578675	131578775	131587538	131587576	16287	6,18,1	9,9,2	1,3,0	6,12,6	193	149	0.000222068596535	0.014624249959	0.34,0.607,0.279	0.114,0.162,0.0	0.317
16298	ENSG00000159899	NPR2	chr9	+	35799617	35800157	35799617	35799731	35800388	35800483	16298	77,86,55	7,10,0	87,58,83	1,1,1	575	149	0.000285892699383	0.0170437189785	0.74,0.69,1.0	0.958,0.938,0.956	-0.141
16435	ENSG00000130779	CLIP1	chr12	-	122340752	122341697	122340980	122341697	122334647	122334705	16435	457,530,365	127,87,87	558,413,493	52,47,79	377	149	7.88158646922e-05	0.00797095803008	0.587,0.707,0.624	0.809,0.776,0.712	-0.126
16595	ENSG00000290833	NA	chr7	-	74890270	74890566	74890387	74890566	74888311	74888397	16595	78,67,64	97,111,69	18,44,38	95,83,96	266	149	6.89567598295e-05	0.00716580934485	0.311,0.253,0.342	0.096,0.229,0.181	0.133
16816	ENSG00000166682	TMPRSS5	chr11	-	113699961	113700168	113700065	113700168	113699594	113699693	16816	1,6,0	1,6,3	1,3,7	0,0,0	253	149	2.026545598e-11	1.14773409943e-07	0.371,0.371,0.0	1.0,1.0,1.0	-0.753
16872	ENSG00000125462	MIR9-1HG	chr1	-	156413412	156414298	156414083	156414298	156407841	156407975	16872	377,70,52	7,0,2	6,242,77	0,0,0	820	149	0.000990681020472	0.0390059218564	0.907,1.0,0.825	1.0,1.0,1.0	-0.089
16912	ENSG00000143502	SUSD4	chr1	-	223363717	223363938	223363846	223363938	223363277	223363460	16912	0,0,0	2,4,2	4,2,2	2,2,0	278	149	1.84331278652e-06	0.00052702239339	0.0,0.0,0.0	0.517,0.349,1.0	-0.622
17002	ENSG00000278175	GLIDR	chr9	-	39809485	39810024	39809730	39810024	39778893	39778944	17002	72,51,49	0,0,4	49,60,37	8,7,7	394	149	1.01116630286e-05	0.00187761978893	1.0,1.0,0.822	0.698,0.764,0.667	0.231
17019	ENSG00000171763	AFG2B	chr15	+	45415586	45415809	45415586	45415779	45417268	45417399	17019	51,50,49	129,119,96	33,45,24	168,129,120	179	149	0.000699076506242	0.031822758842	0.248,0.259,0.298	0.141,0.225,0.143	0.099
17050	ENSG00000263072	ZNF213-AS1	chr16	-	3129420	3129653	3129460	3129653	3129247	3129310	17050	32,49,33	2,1,0	31,29,36	8,4,5	189	149	1.85242045031e-05	0.00272498265463	0.927,0.975,1.0	0.753,0.851,0.85	0.149
17128	ENSG00000135486	HNRNPA1	chr12	+	54284257	54284321	54284257	54284317	54286661	54286732	17128	399,445,398	334,389,301	354,436,297	424,483,349	153	149	0.000680221839217	0.0315773474296	0.538,0.527,0.563	0.448,0.468,0.453	0.086
17175	ENSG00000236548	RNF217-AS1	chr6	-	124935007	124935117	124935058	124935117	124931695	124931738	17175	3,6,8	0,2,0	3,5,0	2,2,2	200	149	0.00015328292857	0.0120571925827	1.0,0.691,1.0	0.528,0.651,0.0	0.504
17179	ENSG00000080815	PSEN1	chr14	+	73136506	73136583	73136506	73136579	73138111	73138152	17179	2,3,7	0,0,1	3,8,10	3,8,3	153	149	1.05096377945e-05	0.00188956614759	1.0,1.0,0.872	0.493,0.493,0.764	0.374
17193	ENSG00000080815	PSEN1	chr14	+	73206385	73211942	73206385	73206472	73217125	73217244	17193	921,1067,857	0,0,0	984,880,939	0,6,5	5619	149	1.49013713492e-05	0.00234427546212	1.0,1.0,1.0	1.0,0.795,0.833	0.124
17226	ENSG00000215039	CD27-AS1	chr12	-	6450869	6450980	6450892	6450980	6448639	6448737	17226	6,2,2	55,44,27	12,9,12	36,46,54	172	149	0.000685382579568	0.0316421602588	0.086,0.038,0.06	0.224,0.145,0.161	-0.115
17236	ENSG00000118257	NRP2	chr2	+	205766782	205766818	205766782	205766803	205792234	205792285	17236	68,51,72	351,232,232	73,49,65	528,387,344	164	149	0.00102532335847	0.039727495142	0.15,0.166,0.22	0.112,0.103,0.147	0.058
17266	ENSG00000171163	ZNF692	chr1	-	248856287	248856422	248856372	248856422	248855557	248855946	17266	200,186,168	14,6,9	136,137,123	22,17,13	234	149	0.00016695912154	0.0125985035942	0.901,0.952,0.922	0.797,0.837,0.858	0.094
17535	ENSG00000231993	EP300-AS1	chr22	-	41197273	41197481	41197359	41197481	41195481	41195521	17535	22,20,34	7,1,12	34,62,40	2,1,0	235	149	9.54506363393e-07	0.000372817019936	0.666,0.927,0.642	0.915,0.975,1.0	-0.218
17557	ENSG00000153094	BCL2L11	chr2	+	111123745	111124139	111123745	111123869	111150043	111150147	17557	213,112,119	20,21,19	167,141,111	10,7,7	419	149	0.000623072146004	0.0295294485263	0.791,0.655,0.69	0.856,0.877,0.849	-0.149
17637	ENSG00000169598	DFFB	chr1	+	3858717	3858866	3858717	3858844	3865811	3866000	17637	5,7,1	51,48,32	1,0,1	49,47,34	171	149	0.000422695223846	0.0227993752405	0.079,0.113,0.027	0.017,0.0,0.025	0.059
17649	ENSG00000143801	PSEN2	chr1	+	226891742	226891849	226891742	226891844	226894006	226894125	17649	3,8,0	109,122,112	9,16,10	180,97,112	154	149	0.000719070277554	0.0322260234045	0.026,0.06,0.0	0.046,0.138,0.08	-0.059
17701	ENSG00000182923	CEP63	chr3	+	134495295	134495364	134495295	134495360	134507108	134507286	17701	177,184,184	12,7,3	205,170,129	28,12,16	153	149	5.13330604186e-05	0.00593315893226	0.935,0.962,0.984	0.877,0.932,0.887	0.062
