ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
19358	ENSG00000185347	TEDC1	chr14	+	105493834	105493933	105495879	105496086	105492578	105492734	105497356	105497443	19358	9,13,6,12,8,15,21,9,14,12,4,7	1,2,0,2,2,2,3,6,3,3,0,1	9,4,2,3,8,11,9,11,8,10,3,6	0,0,0,0,1,0,0,2,2,0,0,0	199	307	1.44902159427e-06	0.000819994832041	0.933,0.909,1.0,0.902,0.861,0.92,0.915,0.698,0.878,0.861,1.0,0.915	1.0,1.0,1.0,1.0,0.925,1.0,1.0,0.895,0.861,1.0,1.0,1.0	-0.074
19379	ENSG00000074706	IPCEF1	chr6	-	154247448	154247485	154265911	154265964	154246590	154246760	154289712	154289756	19379	1,4,2,7,5,8,6,2,4,10,3,12	58,57,61,58,102,151,123,75,116,113,30,58	1,6,67,7,3,11,11,17,16,13,2,9	98,89,75,72,72,99,67,60,64,61,36,92	153	137	1.63285586541e-06	0.000859857363014	0.015,0.059,0.029,0.098,0.042,0.045,0.042,0.023,0.03,0.073,0.082,0.156	0.009,0.057,0.444,0.08,0.036,0.09,0.128,0.202,0.183,0.16,0.047,0.081	-0.069
19380	ENSG00000074706	IPCEF1	chr6	-	154247448	154247488	154265911	154265964	154246590	154246760	154289712	154289756	19380	1,4,2,7,5,8,6,2,4,10,3,12	60,61,63,59,105,157,128,79,121,120,32,66	1,6,67,7,3,11,11,17,16,13,2,9	103,92,75,76,77,104,74,62,67,63,42,100	153	140	2.07942056185e-06	0.00105121640803	0.015,0.057,0.028,0.098,0.042,0.045,0.041,0.023,0.029,0.071,0.079,0.143	0.009,0.056,0.45,0.078,0.034,0.088,0.12,0.201,0.179,0.159,0.042,0.076	-0.068
19666	ENSG00000235944	ZNF815P	chr7	+	5839948	5840075	5840689	5840856	5823206	5823526	5846765	5847743	19666	1,1,2,0,0,2,2,3,2,5,3,4	9,3,5,4,6,14,12,5,9,12,5,6	1,0,0,1,0,0,2,3,1,0,0,1	7,8,2,8,5,8,11,9,9,8,4,8	227	267	3.54350326859e-10	8.95679509524e-07	0.116,0.282,0.32,0.0,0.0,0.144,0.164,0.414,0.207,0.329,0.414,0.44	0.144,0.0,0.0,0.128,0.0,0.0,0.176,0.282,0.116,0.0,0.0,0.128	0.155
19716	ENSG00000116044	NFE2L2	chr2	-	177323084	177323396	177332141	177332251	177287610	177287834	177334392	177334529	19716	5,11,5,0,6,8,12,0,5,13,4,8	9,22,5,13,6,7,15,14,3,10,5,7	5,9,0,0,0,0,0,0,0,0,6,0	16,1,41,28,18,28,15,20,14,22,2,18	210	412	3.27369131803e-10	8.86585759451e-07	0.522,0.495,0.662,0.0,0.662,0.692,0.611,0.0,0.766,0.718,0.611,0.692	0.38,0.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.855,0.0	0.354
19829	ENSG00000178662	CSRNP3	chr2	+	165595042	165595213	165657760	165658020	165517872	165517961	165676311	165676608	19829	94,90,134,89,145,205,159,117,171,187,60,121	138,144,311,127,252,408,331,177,249,309,97,211	168,157,145,159,96,158,151,171,123,144,101,166	241,199,331,130,148,175,211,182,154,202,130,182	271	360	0.00021193688516	0.0273319285743	0.475,0.454,0.364,0.482,0.433,0.4,0.39,0.468,0.477,0.446,0.451,0.432	0.481,0.512,0.368,0.619,0.463,0.545,0.487,0.555,0.515,0.486,0.508,0.548	-0.068
20268	ENSG00000108852	MPP2	chr17	-	43880690	43880852	43881089	43881158	43879781	43879984	43881243	43881349	20268	34,51,41,26,65,48,66,43,38,46,26,35	26,61,45,28,56,71,54,34,28,46,39,65	31,50,163,32,58,49,51,67,42,46,42,28	24,33,27,24,43,40,40,55,34,43,23,24	169	262	0.000173686918808	0.0244751512894	0.67,0.564,0.585,0.59,0.643,0.512,0.655,0.662,0.678,0.608,0.508,0.455	0.667,0.701,0.903,0.674,0.676,0.655,0.664,0.654,0.657,0.624,0.739,0.644	-0.094
20420	ENSG00000204536	CCHCR1	chr6	-	31156730	31156944	31157022	31157089	31154495	31154799	31157384	31157802	20420	1,1,1,2,1,6,0,0,1,5,2,0	6,6,8,0,12,11,12,4,4,12,8,6	0,0,0,1,2,0,0,2,0,0,4,0	5,7,1,3,14,9,8,14,4,8,7,8	167	314	6.86207523101e-05	0.0130741498685	0.239,0.239,0.19,1.0,0.135,0.506,0.0,0.0,0.32,0.439,0.32,0.0	0.0,0.0,0.0,0.385,0.212,0.0,0.0,0.212,0.0,0.0,0.518,0.0	0.172
20697	ENSG00000150867	PIP4K2A	chr10	-	22550658	22550772	22591628	22591781	22541803	22542047	22607926	22608023	20697	172,539,69,98,460,192,223,166,91,181,181,277	358,971,124,192,701,295,412,309,166,329,207,397	103,151,133,20,242,323,80,74,87,183,154,122	236,340,447,95,346,920,160,131,196,457,232,241	253	214	0.000271511250574	0.0320696232571	0.289,0.32,0.32,0.302,0.357,0.355,0.314,0.312,0.317,0.318,0.425,0.371	0.27,0.273,0.201,0.151,0.372,0.229,0.297,0.323,0.273,0.253,0.36,0.3	0.058
21005	ENSG00000143198	MGST3	chr1	+	165649840	165649964	165651977	165652035	165631212	165631293	165654278	165654351	21005	413,315,196,378,537,591,669,280,569,665,238,479	426,375,367,348,601,898,799,446,578,921,375,572	587,352,613,350,326,434,622,340,483,532,422,492	494,356,909,263,424,379,635,309,506,463,438,467	224	158	0.000160691360576	0.0236186879639	0.406,0.372,0.274,0.434,0.387,0.317,0.371,0.307,0.41,0.337,0.309,0.371	0.456,0.411,0.322,0.484,0.352,0.447,0.409,0.437,0.402,0.448,0.405,0.426	-0.059
21144	ENSG00000106327	TFR2	chr7	-	100631805	100631945	100632081	100632198	100630888	100631052	100633000	100633104	21144	0,0,0,1,2,2,2,2,1,1,1,1	3,1,2,3,4,6,6,2,1,3,3,0	2,1,26,2,9,1,2,2,0,0,4,4	1,4,0,4,1,4,5,2,1,1,0,2	217	240	4.25207275541e-05	0.00965373284559	0.0,0.0,0.0,0.269,0.356,0.269,0.269,0.525,0.525,0.269,0.269,1.0	0.689,0.217,1.0,0.356,0.909,0.217,0.307,0.525,0.0,0.0,1.0,0.689	-0.18
21233	ENSG00000076864	RAP1GAP	chr1	-	21649760	21649796	21665210	21665317	21626303	21626397	21667597	21667681	21233	3,4,6,2,8,6,3,5,3,11,5,5	13,18,25,24,41,42,39,11,36,47,19,22	3,4,0,0,4,5,2,1,1,1,2,2	22,26,49,19,24,29,24,20,21,29,19,19	207	136	7.46853633999e-05	0.0139492391789	0.132,0.127,0.136,0.052,0.114,0.086,0.048,0.23,0.052,0.133,0.147,0.13	0.082,0.092,0.0,0.0,0.099,0.102,0.052,0.032,0.03,0.022,0.065,0.065	0.062
21367	ENSG00000154845	PPP4R1	chr18	-	9595017	9595153	9614225	9614270	9588710	9588853	9614477	9614533	21367	5,1,6,1,2,3,6,3,5,6,4,3	6,1,3,0,3,4,6,2,0,5,2,0	9,4,3,5,7,5,5,5,4,8,8,2	1,0,0,0,2,3,0,2,4,2,0,1	145	236	4.42247620368e-05	0.00992178611021	0.576,0.619,0.765,1.0,0.52,0.55,0.619,0.709,1.0,0.661,0.765,1.0	0.936,1.0,1.0,1.0,0.851,0.731,1.0,0.803,0.619,0.867,1.0,0.765	-0.149
21504	ENSG00000101391	CDK5RAP1	chr20	-	33385649	33385770	33394031	33394066	33379460	33379691	33401427	33401486	21504	1,0,0,2,2,4,5,1,0,2,1,4	16,32,39,29,42,43,47,33,36,65,14,28	1,1,0,0,0,0,0,1,1,0,0,0	40,34,54,25,35,37,37,45,21,34,32,42	135	221	9.30337776655e-05	0.0161806223862	0.093,0.0,0.0,0.101,0.072,0.132,0.148,0.047,0.0,0.048,0.105,0.19	0.039,0.046,0.0,0.0,0.0,0.0,0.0,0.035,0.072,0.0,0.0,0.0	0.062
21797	ENSG00000198198	SZT2	chr1	+	43443596	43443796	43445893	43445984	43443351	43443477	43446178	43446259	21797	10,9,6,2,6,10,3,1,2,9,2,6	8,20,9,10,17,30,13,17,9,12,5,13	12,6,9,4,22,6,7,8,6,10,7,2	7,2,12,2,18,11,12,6,7,8,5,9	300	191	0.000219868692936	0.0277308865708	0.443,0.223,0.298,0.113,0.183,0.175,0.128,0.036,0.124,0.323,0.203,0.227	0.522,0.656,0.323,0.56,0.438,0.258,0.271,0.459,0.353,0.443,0.471,0.124	-0.2
22161	ENSG00000095637	SORBS1	chr10	-	95322745	95322805	95336520	95337294	95321962	95322153	95339132	95339327	22161	8,17,49,23,57,49,56,25,38,53,15,38	0,1,11,1,0,5,3,0,3,2,0,0	57,58,13,6,39,27,46,16,13,38,11,40	1,1,0,1,2,1,1,0,0,0,0,1	874	160	1.23227783533e-09	2.59565634036e-06	1.0,0.757,0.449,0.808,1.0,0.642,0.774,1.0,0.699,0.829,1.0,1.0	0.913,0.914,1.0,0.523,0.781,0.832,0.894,1.0,1.0,1.0,1.0,0.88	-0.065
22351	ENSG00000123983	ACSL3	chr2	+	222900673	222900780	222908732	222909150	222887829	222887888	222916318	222916496	22351	37,41,89,28,50,102,94,50,42,102,38,48	289,327,208,236,457,645,462,302,380,497,195,376	35,30,29,42,43,31,52,54,16,57,11,21	409,364,681,390,214,474,372,253,346,398,148,384	207	518	1.67438104577e-05	0.00507873258803	0.243,0.239,0.517,0.229,0.215,0.284,0.337,0.293,0.217,0.339,0.328,0.242	0.176,0.171,0.096,0.212,0.335,0.141,0.259,0.348,0.104,0.264,0.157,0.12	0.092
22532	ENSG00000067225	PKM	chr15	-	72203021	72203188	72206727	72206880	72200473	72200655	72207126	72207277	22532	736,933,775,986,1447,1946,1842,848,1100,1856,507,978	416,384,371,515,902,1516,1197,651,680,1112,270,617	1441,1193,1116,619,1641,1170,1419,771,995,1211,968,1457	844,587,638,236,703,424,713,237,400,517,609,642	253	267	3.61363483581e-06	0.00153944904269	0.651,0.719,0.688,0.669,0.629,0.575,0.619,0.579,0.631,0.638,0.665,0.626	0.643,0.682,0.649,0.735,0.711,0.744,0.677,0.774,0.724,0.712,0.627,0.705	-0.058
22581	ENSG00000284292	NA	chr7	+	99338180	99338285	99344292	99344515	99333324	99333417	99348851	99348959	22581	201,221,214,155,334,415,353,237,276,399,154,236	126,121,91,145,234,219,206,115,192,231,80,151	242,219,289,132,213,199,258,143,253,252,171,244	167,181,225,146,126,243,181,126,139,212,113,174	205	323	0.000265875007329	0.0315020340715	0.715,0.742,0.787,0.627,0.692,0.749,0.73,0.765,0.694,0.731,0.752,0.711	0.695,0.656,0.669,0.588,0.727,0.563,0.692,0.641,0.741,0.652,0.705,0.688	0.056
22810	ENSG00000167642	SPINT2	chr19	+	38287875	38287935	38290118	38290280	38283626	38283797	38290536	38290575	22810	81,60,108,89,118,245,201,99,137,218,62,103	67,34,61,65,94,93,133,43,75,139,37,80	131,88,73,57,72,77,137,112,80,112,67,102	92,78,126,74,75,97,120,69,74,98,82,116	160	262	8.88639372087e-08	8.63916969043e-05	0.664,0.743,0.744,0.692,0.673,0.812,0.712,0.79,0.749,0.72,0.733,0.678	0.7,0.649,0.487,0.558,0.611,0.565,0.652,0.727,0.639,0.652,0.572,0.59	0.109
23051	ENSG00000138286	FAM149B1	chr10	+	73234816	73234940	73235192	73235318	73208618	73208786	73239311	73239384	23051	3,3,0,3,5,5,1,3,4,1,0,7	8,26,7,10,13,12,18,1,11,14,8,11	0,3,0,1,1,5,0,1,1,1,3,0	7,13,37,9,15,19,12,14,13,14,3,10	224	226	0.000160016131827	0.0236186879639	0.274,0.104,0.0,0.232,0.28,0.296,0.053,0.752,0.268,0.067,0.0,0.391	0.0,0.189,0.0,0.101,0.063,0.21,0.0,0.067,0.072,0.067,0.502,0.0	0.121
23174	ENSG00000108506	INTS2	chr17	-	61893764	61893899	61895314	61895383	61891512	61891689	61897468	61897583	23174	18,16,6,15,24,20,14,9,11,20,8,10	17,33,27,15,24,37,31,25,29,29,14,24	20,21,67,20,16,34,13,18,13,29,13,14	26,15,21,22,21,30,22,21,16,14,9,27	169	235	0.00046621705886	0.0446016021265	0.596,0.403,0.236,0.582,0.582,0.429,0.386,0.334,0.345,0.49,0.443,0.367	0.517,0.661,0.816,0.558,0.514,0.612,0.451,0.544,0.53,0.742,0.668,0.419	-0.153
23260	ENSG00000186976	EFCAB6	chr22	-	43782179	43782325	43808994	43809131	43731698	43731811	43812167	43812305	23260	6,3,3,2,3,5,5,3,11,1,0,7	0,1,0,4,4,0,1,4,9,4,1,1	1,5,2,4,4,1,6,2,7,4,1,6	2,1,0,2,1,1,0,1,0,1,0,1	237	246	6.01172082704e-06	0.00230236762785	1.0,0.757,1.0,0.342,0.438,1.0,0.838,0.438,0.559,0.206,0.0,0.879	0.342,0.838,1.0,0.675,0.806,0.509,1.0,0.675,1.0,0.806,1.0,0.862	-0.171
23287	ENSG00000239382	ALKBH6	chr19	-	36010893	36011045	36011403	36011464	36010566	36010645	36013020	36013089	23287	32,21,26,34,46,71,61,29,58,53,19,41	6,14,9,14,17,8,21,2,9,16,5,10	41,40,41,40,25,44,46,45,41,51,10,41	7,4,2,2,4,7,7,7,5,13,7,3	161	252	0.000319627923717	0.0360734207737	0.893,0.701,0.819,0.792,0.809,0.933,0.82,0.958,0.91,0.838,0.856,0.865	0.902,0.94,0.97,0.969,0.907,0.908,0.911,0.91,0.928,0.86,0.691,0.955	-0.055
23368	ENSG00000101596	SMCHD1	chr18	+	2718314	2718434	2722518	2722663	2707806	2707920	2724898	2724995	23368	1,8,0,4,3,7,1,3,5,1,3,5	35,57,48,31,47,37,51,41,44,58,19,37	0,2,0,0,1,3,2,0,3,1,1,5	54,56,78,58,32,50,52,43,47,53,34,49	220	245	1.70192959491e-05	0.00512132226913	0.031,0.135,0.0,0.126,0.066,0.174,0.021,0.075,0.112,0.019,0.15,0.131	0.0,0.038,0.0,0.0,0.034,0.063,0.041,0.0,0.066,0.021,0.032,0.102	0.054
23435	ENSG00000197763	TXNRD3	chr3	-	126611036	126611132	126615354	126615462	126608498	126608633	126621741	126621898	23435	0,2,0,2,2,5,3,1,1,0,0,4	1,14,11,2,21,42,25,5,12,18,9,10	3,0,30,1,4,4,0,3,4,3,3,3	25,9,3,11,2,10,8,23,7,10,14,10	208	196	0.000448266541754	0.0435795536682	0.0,0.119,0.0,0.485,0.082,0.101,0.102,0.159,0.073,0.0,0.0,0.274	0.102,0.0,0.904,0.079,0.653,0.274,0.0,0.109,0.35,0.22,0.168,0.22	-0.14
23613	ENSG00000171735	CAMTA1	chr1	+	6825091	6825210	7091303	7091371	6785453	6785575	7249490	7249626	23613	20,18,35,15,50,45,35,21,36,33,5,39	49,100,110,60,91,162,97,55,91,126,43,76	39,31,58,20,26,36,50,37,35,39,36,25	92,73,68,54,66,50,83,131,66,53,30,34	219	168	3.94379909548e-05	0.00911763065275	0.238,0.121,0.196,0.161,0.297,0.176,0.217,0.227,0.233,0.167,0.082,0.282	0.245,0.246,0.396,0.221,0.232,0.356,0.316,0.178,0.289,0.361,0.479,0.361	-0.107
23618	ENSG00000100605	ITPK1	chr14	-	92962750	92962849	92993879	92993997	92962354	92962395	93016675	93016801	23618	146,245,290,136,346,427,372,188,192,348,205,233	85,172,150,108,202,214,219,95,142,159,90,160	248,216,221,130,227,210,287,222,185,241,135,200	189,145,224,109,150,178,192,155,141,174,90,129	218	199	0.000172960250933	0.0244751512894	0.611,0.565,0.638,0.535,0.61,0.646,0.608,0.644,0.552,0.666,0.675,0.571	0.545,0.576,0.474,0.521,0.58,0.519,0.577,0.567,0.545,0.558,0.578,0.586	0.058
24057	ENSG00000082805	ERC1	chr12	+	1204500	1204512	1263033	1263165	1189858	1190052	1289851	1290012	24057	3,1,3,0,5,3,3,0,3,3,1,3	43,57,53,30,57,59,70,39,39,83,26,54	7,4,5,2,4,4,9,12,3,6,1,3	56,55,48,46,45,51,62,87,36,58,53,56	112	232	0.00022696813005	0.0280747874135	0.126,0.035,0.105,0.0,0.154,0.095,0.082,0.0,0.137,0.07,0.074,0.103	0.206,0.131,0.177,0.083,0.155,0.14,0.231,0.222,0.147,0.176,0.038,0.1	-0.069
24180	ENSG00000135976	ANKRD36	chr2	+	97122886	97122993	97124459	97124597	97118343	97118517	97127066	97127134	24180	20,35,44,2,45,35,46,21,22,40,17,17	2,8,5,2,4,6,2,1,2,3,2,3	25,13,25,28,23,43,21,39,25,19,18,15	5,5,51,7,3,6,1,14,5,5,5,7	207	238	5.29450988723e-05	0.0110906818991	0.92,0.834,0.91,0.535,0.928,0.87,0.964,0.96,0.927,0.939,0.907,0.867	0.852,0.749,0.36,0.821,0.898,0.892,0.96,0.762,0.852,0.814,0.805,0.711	0.09
24183	ENSG00000135976	ANKRD36	chr2	+	97158106	97158167	97158587	97158655	97151878	97151939	97162098	97162138	24183	6,0,0,3,0,15,0,6,12,1,0,0	9,17,15,4,20,11,19,6,7,8,11,10	0,0,0,0,0,0,0,1,0,0,0,0	6,10,4,8,12,19,5,17,11,12,5,8	161	168	3.60574903269e-11	2.73423949149e-07	0.41,0.0,0.0,0.439,0.0,0.587,0.0,0.511,0.641,0.115,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.0,0.0,0.0,0.0	0.22
24267	ENSG00000148690	FRA10AC1	chr10	-	93681479	93681598	93684055	93684098	93676652	93676691	93685245	93685359	24267	33,90,28,17,54,84,64,39,49,75,24,39	48,121,32,19,68,83,80,38,52,77,20,48	32,58,33,44,50,89,24,40,30,48,33,50	51,104,72,91,64,158,47,50,50,67,47,66	143	219	0.000283446493652	0.033067304021	0.513,0.533,0.573,0.578,0.549,0.608,0.551,0.611,0.591,0.599,0.648,0.554	0.49,0.461,0.412,0.425,0.545,0.463,0.439,0.551,0.479,0.523,0.518,0.537	0.089
24298	ENSG00000304309	NA	chr12	-	18372	18484	26800	26882	18036	18183	31374	31401	24298	1,1,0,0,1,6,2,4,2,4,1,2	16,22,25,10,35,29,40,20,24,29,14,28	4,0,0,0,3,0,1,1,0,1,0,0	49,5,47,23,18,25,41,26,28,27,12,13	182	212	0.000127215758752	0.0200974395545	0.068,0.05,0.0,0.0,0.032,0.194,0.055,0.189,0.088,0.138,0.077,0.077	0.087,0.0,0.0,0.0,0.163,0.0,0.028,0.043,0.0,0.041,0.0,0.0	0.051
24673	ENSG00000166847	DCTN5	chr16	+	23642954	23643023	23658506	23658625	23641465	23641590	23661169	23661281	24673	93,116,144,134,175,221,158,107,171,128,66,106	63,127,78,91,104,108,124,62,115,118,48,78	119,152,193,114,99,126,130,142,114,159,103,94	107,116,207,116,112,121,135,99,114,146,63,131	169	219	0.000224346137281	0.0279805387994	0.657,0.542,0.705,0.656,0.686,0.726,0.623,0.691,0.658,0.584,0.641,0.638	0.59,0.629,0.547,0.56,0.534,0.574,0.555,0.65,0.564,0.585,0.679,0.482	0.071
24811	ENSG00000174501	ANKRD36C	chr2	-	95897269	95897342	95902885	95902958	95895561	95895590	95903052	95903081	24811	8,6,24,10,15,15,14,11,22,25,5,10	6,7,4,8,5,18,7,2,14,6,19,4	16,22,38,19,12,11,33,44,17,22,4,11	2,3,8,4,4,7,6,1,3,7,4,1	173	173	8.84715333255e-05	0.0157483482913	0.571,0.462,0.857,0.556,0.75,0.455,0.667,0.846,0.611,0.806,0.208,0.714	0.889,0.88,0.826,0.826,0.75,0.611,0.846,0.978,0.85,0.759,0.5,0.917	-0.177
25068	ENSG00000113163	CERT1	chr5	-	75400204	75400297	75411010	75411103	75389591	75389687	75416875	75417033	25068	130,139,140,72,150,250,200,117,170,228,81,129	38,28,49,25,55,53,43,27,42,79,25,53	169,129,226,145,93,182,121,110,133,132,84,116	38,46,208,60,42,48,77,75,53,40,24,52	193	193	0.000339631064545	0.036880342143	0.774,0.832,0.741,0.742,0.732,0.825,0.823,0.813,0.802,0.743,0.764,0.709	0.816,0.737,0.521,0.707,0.689,0.791,0.611,0.595,0.715,0.767,0.778,0.69	0.074
25166	ENSG00000135049	AGTPBP1	chr9	-	85677435	85677582	85681267	85681335	85672549	85672681	85692688	85692780	25166	183,261,206,109,275,282,286,184,180,258,149,232	187,233,114,133,213,207,214,137,180,219,94,217	216,163,158,156,178,253,177,200,205,186,119,188	202,181,270,211,157,328,173,176,209,240,131,201	168	247	3.91604660691e-05	0.00910901270558	0.59,0.622,0.727,0.546,0.655,0.667,0.663,0.664,0.595,0.634,0.7,0.611	0.611,0.57,0.462,0.521,0.625,0.531,0.601,0.626,0.591,0.533,0.572,0.579	0.071
25250	ENSG00000155621	C9orf85	chr9	+	71947005	71947112	71971504	71971618	71918424	71918555	71972691	71972843	25250	0,1,0,1,1,0,0,0,0,1,0,3	10,32,6,7,20,25,20,8,18,12,13,16	2,2,14,1,4,0,5,3,2,3,0,1	26,9,25,10,10,28,10,16,12,19,8,8	207	214	4.10849132493e-12	3.89433621462e-08	0.0,0.031,0.0,0.129,0.049,0.0,0.0,0.0,0.0,0.079,0.0,0.162	0.074,0.187,0.367,0.094,0.293,0.0,0.341,0.162,0.147,0.14,0.0,0.114	-0.122
25391	ENSG00000141644	MBD1	chr18	-	50273563	50273863	50275599	50275728	50272823	50272955	50276377	50276418	25391	0,1,7,2,0,2,3,1,0,2,2,0	10,5,14,0,5,15,18,3,5,14,4,5	0,1,0,0,0,0,0,1,0,4,0,2	5,8,1,3,7,2,4,7,3,5,8,5	229	400	0.000509988624897	0.0482199967904	0.0,0.259,0.466,1.0,0.0,0.189,0.225,0.368,0.0,0.2,0.466,0.0	0.0,0.179,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.583,0.0,0.411	0.15
25509	ENSG00000233452	STXBP5-AS1	chr6	-	146911551	146911665	147119416	147119477	146863895	146864602	147131865	147131986	25509	25,28,17,37,44,58,56,37,44,57,21,26	2,1,0,3,1,2,0,0,0,0,0,1	47,43,0,23,10,43,109,17,33,51,22,44	0,2,13,7,0,5,2,3,0,1,0,2	161	214	0.000527631567753	0.0493954342996	0.943,0.974,1.0,0.943,0.983,0.975,1.0,1.0,1.0,1.0,1.0,0.972	1.0,0.966,0.0,0.814,1.0,0.92,0.986,0.883,1.0,0.985,1.0,0.967	0.106
25518	ENSG00000233452	STXBP5-AS1	chr6	-	146911551	146911665	147074804	147074847	146864383	146864602	147131865	147131953	25518	10,10,2,11,5,16,18,11,8,27,5,10	2,1,0,3,1,2,0,0,0,0,0,1	15,17,24,4,8,6,12,3,8,4,3,11	0,2,13,7,0,5,2,3,0,1,0,2	143	214	3.42568402534e-08	4.0589003069e-05	0.882,0.937,1.0,0.846,0.882,0.923,1.0,1.0,1.0,1.0,1.0,0.937	1.0,0.927,0.734,0.461,1.0,0.642,0.9,0.599,1.0,0.857,1.0,0.892	0.116
25575	ENSG00000233452	STXBP5-AS1	chr6	-	147001440	147001543	147074804	147074847	146911551	146911663	147108471	147108610	25575	8,17,10,11,11,25,20,7,11,17,1,5	1,9,0,0,0,4,1,0,14,2,1,0	22,20,7,4,17,17,31,3,9,14,8,36	0,2,0,0,2,2,3,0,0,0,5,1	143	203	0.000171695463373	0.0244751512894	0.919,0.728,1.0,1.0,1.0,0.899,0.966,1.0,0.527,0.923,0.587,1.0	1.0,0.934,1.0,1.0,0.923,0.923,0.936,1.0,1.0,1.0,0.694,0.981	-0.07
25817	ENSG00000151948	GLT1D1	chr12	+	128899235	128899287	128912423	128912460	128888638	128888744	128926358	128926454	25817	28,16,25,26,39,60,60,18,38,50,14,24	3,3,7,9,3,5,3,2,6,1,0,1	38,19,64,30,26,53,37,36,32,39,7,27	0,2,4,1,0,1,2,0,6,3,0,2	152	137	0.000171043000731	0.0244751512894	0.894,0.828,0.763,0.723,0.921,0.915,0.947,0.89,0.851,0.978,1.0,0.956	1.0,0.895,0.935,0.964,1.0,0.979,0.943,1.0,0.828,0.921,1.0,0.924	-0.06
25820	ENSG00000151948	GLT1D1	chr12	+	128912423	128912460	128914932	128914989	128888638	128888744	128926358	128926454	25820	3,3,7,9,3,5,3,2,6,1,0,1	39,18,27,27,38,35,38,18,34,54,24,33	0,2,4,1,0,1,2,0,6,3,0,2	27,29,77,17,10,34,33,19,46,44,11,24	137	157	0.000403818504397	0.0410476637915	0.081,0.16,0.229,0.276,0.083,0.141,0.083,0.113,0.168,0.021,0.0,0.034	0.0,0.073,0.056,0.063,0.0,0.033,0.065,0.0,0.13,0.072,0.0,0.087	0.067
25893	ENSG00000167770	OTUB1	chr11	+	63988336	63988398	63996529	63996941	63985852	63986514	63997049	63997244	25893	96,102,100,87,149,174,168,76,140,142,53,159	122,153,151,142,254,295,219,127,196,255,112,174	188,143,133,110,225,138,171,95,143,175,235,134	197,146,185,107,201,174,187,160,124,186,72,165	162	512	2.5111200086e-07	0.000186684539463	0.713,0.678,0.677,0.659,0.65,0.651,0.708,0.654,0.693,0.638,0.599,0.743	0.751,0.756,0.694,0.765,0.78,0.715,0.743,0.652,0.785,0.748,0.912,0.72	-0.08
25980	ENSG00000117682	DHDDS	chr1	+	26442730	26442873	26446315	26446432	26438167	26438284	26447558	26447660	25980	10,10,16,21,19,35,28,9,20,28,7,28	44,52,47,38,65,93,62,39,49,68,30,56	19,29,83,25,24,29,25,23,21,21,18,22	49,43,92,42,27,53,55,60,40,50,23,52	243	217	0.00034044889226	0.036880342143	0.169,0.147,0.233,0.33,0.207,0.252,0.287,0.171,0.267,0.269,0.172,0.309	0.257,0.376,0.446,0.347,0.443,0.328,0.289,0.255,0.319,0.273,0.411,0.274	-0.1
26449	ENSG00000290555	LINC00680	chr6	-	57949052	57949068	57949858	57950011	57948872	57948966	57959027	57959111	26449	5,3,6,1,15,12,12,3,2,12,8,9	3,1,1,1,0,2,4,1,1,2,1,0	4,6,3,10,2,9,17,6,4,12,4,7	0,1,0,0,0,1,0,2,4,3,0,0	253	116	0.000439538180217	0.0432859483193	0.433,0.579,0.733,0.314,1.0,0.733,0.579,0.579,0.478,0.733,0.786,1.0	1.0,0.733,1.0,1.0,1.0,0.805,1.0,0.579,0.314,0.647,1.0,1.0	-0.178
26474	ENSG00000135317	SNX14	chr6	-	85560773	85561340	85564729	85564981	85557975	85558060	85565331	85565419	26474	1,3,2,0,1,8,3,1,1,2,3,1	9,4,0,1,0,2,3,1,0,7,2,3	1,0,0,0,1,0,2,2,3,3,0,1	2,1,35,1,6,6,5,3,1,3,2,2	352	667	4.81328907083e-05	0.0104283345783	0.174,0.587,1.0,0.0,1.0,0.883,0.655,0.655,1.0,0.351,0.74,0.387	0.487,0.0,0.0,0.0,0.24,0.0,0.431,0.558,0.85,0.655,0.0,0.487	0.31
26477	ENSG00000135317	SNX14	chr6	-	85561214	85561340	85564729	85564820	85557975	85558060	85565331	85565419	26477	1,2,2,0,1,8,3,1,1,2,3,1	4,1,0,1,0,1,3,1,0,7,0,2	1,0,0,0,1,0,1,2,3,3,0,1	1,1,35,1,6,6,2,2,1,2,2,0	191	226	4.85481077228e-07	0.000322930088475	0.228,0.703,1.0,0.0,1.0,0.904,0.542,0.542,1.0,0.253,1.0,0.372	0.542,0.0,0.0,0.0,0.165,0.0,0.372,0.542,0.78,0.64,0.0,1.0	0.292
