ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
101280	ENSG00000182185	RAD51B	chr14	+	67864787	67864885	67835079	67835196	67865002	67865139	101280	0,2,0,2,2,0,1,0,0,0,0,1	3,13,6,3,7,6,2,5,4,4,4,7	2,1,0,0,0,2,2,3,1,5,1,5	5,4,8,2,5,6,4,7,3,9,7,4	198	100	0.000123166723797	0.0289451378269	0.0,0.072,0.0,0.252,0.126,0.0,0.202,0.0,0.0,0.0,0.0,0.067	0.168,0.112,0.0,0.0,0.0,0.144,0.202,0.178,0.144,0.219,0.067,0.387	-0.075
101589	ENSG00000174197	MGA	chr15	+	41668827	41669958	41621491	41621589	41696074	41697023	101589	48,113,55,33,82,108,70,57,64,90,40,55	0,1,1,1,1,1,1,0,0,0,0,0	71,64,88,42,76,69,62,79,61,67,42,60	1,0,10,3,0,1,0,1,1,3,1,1	1231	100	1.46283464231e-07	0.000176875432539	1.0,0.902,0.817,0.728,0.869,0.898,0.85,1.0,1.0,1.0,1.0,1.0	0.852,1.0,0.417,0.532,1.0,0.849,1.0,0.865,0.832,0.645,0.773,0.83	0.122
102192	ENSG00000095637	SORBS1	chr10	-	95322745	95322805	95321962	95322153	95339132	95339327	102192	0,1,11,1,0,5,3,0,3,2,0,0	5,2,4,6,7,8,5,5,2,11,1,6	1,1,0,1,2,1,1,0,0,0,0,1	9,6,2,2,9,3,3,3,3,1,4,10	160	100	2.85574271497e-05	0.00967757420815	0.0,0.238,0.632,0.094,0.0,0.281,0.273,0.0,0.484,0.102,0.0,0.0	0.065,0.094,0.0,0.238,0.122,0.172,0.172,0.0,0.0,0.0,0.0,0.059	0.099
103480	ENSG00000116783	TNNI3K	chr1	+	74492096	74492266	74463440	74463550	74540233	74540313	103480	5,3,9,8,8,12,11,11,11,12,8,8	0,0,1,1,0,1,0,1,1,3,0,1	11,1,24,8,6,4,16,8,7,6,5,10	0,0,12,2,2,1,1,2,2,0,3,1	270	100	3.61287222361e-10	1.5168142243e-06	1.0,1.0,0.769,0.748,1.0,0.816,1.0,0.803,0.803,0.597,1.0,0.748	1.0,1.0,0.426,0.597,0.526,0.597,0.856,0.597,0.565,1.0,0.382,0.787	0.163
103809	ENSG00000168385	SEPTIN2	chr2	+	241317498	241317599	241316002	241316540	241324215	241324241	103809	19,21,22,20,19,21,25,15,10,21,20,17	0,0,0,1,5,0,0,0,0,0,0,1	17,29,25,19,9,15,30,25,27,19,19,29	1,0,15,0,0,0,2,1,0,1,0,4	201	100	0.000156189130256	0.0350246013888	1.0,1.0,1.0,0.909,0.654,1.0,1.0,1.0,1.0,1.0,1.0,0.894	0.894,1.0,0.453,1.0,1.0,1.0,0.882,0.926,1.0,0.904,1.0,0.783	0.051
103819	ENSG00000168385	SEPTIN2	chr2	+	241320202	241320287	241317498	241317599	241324215	241324241	103819	1,1,3,1,6,10,0,1,2,2,3,2	14,19,21,14,15,12,21,7,4,15,17,16	3,1,0,0,0,1,0,0,2,1,1,0	15,25,25,15,9,14,23,18,24,15,16,25	185	100	3.54968614502e-07	0.000344277809279	0.037,0.028,0.072,0.037,0.178,0.311,0.0,0.072,0.213,0.067,0.087,0.063	0.098,0.021,0.0,0.0,0.0,0.037,0.0,0.0,0.043,0.035,0.033,0.0	0.075
103903	ENSG00000165899	OTOGL	chr12	+	80130992	80131135	80099536	80099605	80189343	80189454	103903	16,22,25,8,24,73,54,23,17,16,7,15	1,1,0,0,4,5,2,0,3,5,2,1	24,28,24,16,12,25,35,19,16,21,4,25	3,1,3,1,0,0,4,0,1,0,0,0	243	100	2.46803151445e-05	0.00863473960939	0.868,0.901,1.0,1.0,0.712,0.857,0.917,1.0,0.7,0.568,0.59,0.861	0.767,0.92,0.767,0.868,1.0,1.0,0.783,1.0,0.868,1.0,1.0,1.0	-0.083
104006	ENSG00000110436	SLC1A2	chr11	-	35380380	35380541	35317376	35317516	35399574	35399681	104006	0,1,2,3,2,9,6,2,3,6,4,5	4,1,5,1,10,3,7,1,6,6,2,6	5,3,0,1,1,1,0,0,4,0,2,3	9,10,1,2,1,3,8,10,6,6,4,4	261	100	0.000227545691901	0.0462156386802	0.0,0.277,0.133,0.535,0.071,0.535,0.247,0.434,0.161,0.277,0.434,0.242	0.176,0.103,0.0,0.161,0.277,0.113,0.0,0.0,0.203,0.0,0.161,0.223	0.161
104211	ENSG00000214193	SH3D21	chr1	+	36319070	36319164	36309547	36309590	36319674	36320798	104211	1,9,20,1,13,29,30,9,22,21,7,13	3,1,1,0,1,1,1,2,2,6,0,2	15,16,37,7,15,7,12,31,6,13,7,14	0,1,0,1,0,1,1,2,0,0,0,2	194	100	0.000146338969165	0.0333602083538	0.147,0.823,0.912,1.0,0.87,0.937,0.939,0.699,0.85,0.643,1.0,0.77	1.0,0.892,1.0,0.783,1.0,0.783,0.861,0.889,1.0,1.0,1.0,0.783	-0.117
106061	ENSG00000122481	RWDD3	chr1	+	95237347	95237460	95234213	95234315	95244210	95244411	106061	0,0,0,0,2,0,2,0,0,7,0,0	12,15,11,8,19,7,10,3,17,18,4,19	0,0,35,0,0,0,12,0,3,4,0,8	12,12,2,2,8,15,15,15,10,21,14,14	213	100	3.74945612567e-05	0.0120830820531	0.0,0.0,0.0,0.0,0.047,0.0,0.086,0.0,0.0,0.154,0.0,0.0	0.0,0.0,0.891,0.0,0.0,0.0,0.273,0.0,0.123,0.082,0.0,0.212	-0.108
106065	ENSG00000122481	RWDD3	chr1	+	95244210	95244698	95234209	95234315	95246755	95247217	106065	18,16,11,9,19,8,11,4,18,19,4,20	1,2,0,0,1,0,3,1,0,0,0,1	15,16,7,3,12,18,17,16,13,24,15,16	0,4,8,0,1,3,1,2,0,0,1,0	588	100	0.00012150871347	0.0287797638263	0.754,0.576,1.0,1.0,0.764,1.0,0.384,0.405,1.0,1.0,1.0,0.773	1.0,0.405,0.13,1.0,0.671,0.505,0.743,0.576,1.0,1.0,0.718,1.0	0.076
106067	ENSG00000122481	RWDD3	chr1	+	95244210	95244715	95234210	95234315	95246755	95247223	106067	14,16,11,8,21,7,12,3,19,19,5,19	1,2,0,0,1,0,3,1,0,0,0,1	12,12,2,3,11,15,16,15,10,23,14,15	0,4,8,0,1,3,1,2,0,0,1,0	605	100	3.7439686934e-06	0.00207699598176	0.698,0.569,1.0,1.0,0.776,1.0,0.398,0.331,1.0,1.0,1.0,0.758	1.0,0.331,0.04,1.0,0.645,0.452,0.726,0.554,1.0,1.0,0.698,1.0	0.09
106375	ENSG00000251600	GUSBP5	chr4	+	143912539	143912638	143865002	143866076	143973109	143973251	106375	5,11,13,9,18,27,25,4,22,27,8,17	0,1,1,1,0,4,3,0,3,0,0,0	21,21,3,10,23,16,10,16,20,11,13,20	5,9,0,0,0,4,4,2,0,4,0,0	199	100	9.40010890234e-05	0.023798021099	1.0,0.847,0.867,0.819,1.0,0.772,0.807,1.0,0.787,1.0,1.0,1.0	0.679,0.54,1.0,1.0,1.0,0.668,0.557,0.801,1.0,0.58,1.0,1.0	0.09
107645	ENSG00000186976	EFCAB6	chr22	-	43808994	43809131	43782179	43782325	43812167	43812190	107645	12,13,8,12,16,17,12,14,16,21,3,12	0,1,0,3,4,0,1,4,9,4,1,1	17,7,2,7,7,11,17,9,15,11,3,11	2,1,0,2,1,1,0,1,0,1,0,1	237	100	3.14837995563e-07	0.000317232863249	1.0,0.846,1.0,0.628,0.628,1.0,0.835,0.596,0.429,0.689,0.559,0.835	0.782,0.747,1.0,0.596,0.747,0.823,1.0,0.792,1.0,0.823,1.0,0.823	-0.091
108106	ENSG00000175029	CTBP2	chr10	-	125133511	125133612	125110996	125111093	125160318	125160499	108106	2,1,3,1,0,0,6,3,4,6,4,0	5,5,5,17,13,11,5,11,8,9,7,8	3,1,0,2,1,3,0,0,0,0,1,1	8,6,4,4,9,13,10,8,7,11,2,6	201	100	0.000118556806054	0.0282514449099	0.166,0.09,0.23,0.028,0.0,0.0,0.374,0.119,0.199,0.249,0.221,0.0	0.157,0.077,0.0,0.199,0.052,0.103,0.0,0.0,0.0,0.0,0.199,0.077	0.068
108229	ENSG00000101596	SMCHD1	chr18	+	2722518	2722663	2718314	2718434	2724898	2724995	108229	52,97,74,43,88,64,90,60,82,105,33,68	1,8,0,4,3,7,1,3,5,0,3,5	79,99,180,97,52,98,85,71,67,92,62,84	0,2,0,0,1,3,2,0,3,1,1,5	245	100	3.06357754554e-06	0.00177406963146	0.955,0.832,1.0,0.814,0.923,0.789,0.973,0.891,0.87,1.0,0.818,0.847	1.0,0.953,1.0,1.0,0.955,0.93,0.945,1.0,0.901,0.974,0.962,0.873	-0.065
108845	ENSG00000129595	EPB41L4A	chr5	-	112205420	112205504	112204374	112204488	112209891	112209982	108845	6,33,12,6,12,23,13,23,10,15,11,15	0,0,4,0,1,1,0,1,0,0,0,2	10,16,46,20,14,24,14,22,16,17,12,7	3,0,7,0,0,3,1,3,0,2,1,2	184	100	0.000232724356118	0.046898922544	1.0,1.0,0.62,1.0,0.867,0.926,1.0,0.926,1.0,1.0,1.0,0.803	0.644,1.0,0.781,1.0,1.0,0.813,0.884,0.799,1.0,0.822,0.867,0.655	0.073
109129	ENSG00000196295	GARS1-DT	chr7	-	30563730	30563998	30550635	30550781	30568832	30568989	109129	10,103,55,18,42,74,56,55,92,85,34,46	0,1,0,0,0,3,0,0,2,1,1,0	74,28,109,21,36,55,62,59,17,64,41,36	0,0,16,1,2,0,0,3,1,0,2,0	368	100	2.42595133898e-05	0.00854815922051	1.0,0.966,1.0,1.0,1.0,0.87,1.0,1.0,0.926,0.959,0.902,1.0	1.0,1.0,0.649,0.851,0.83,1.0,1.0,0.842,0.822,1.0,0.848,1.0	0.065
110304	ENSG00000184271	POU6F1	chr12	-	51196798	51196927	51195969	51196173	51197769	51198023	110304	10,30,52,16,31,77,48,36,38,66,23,56	3,0,1,1,6,1,7,1,0,7,3,6	40,44,13,15,54,30,73,34,25,35,30,37	3,3,0,0,4,1,1,0,1,0,0,0	229	100	1.77507957855e-06	0.00122505617617	0.593,1.0,0.958,0.875,0.693,0.971,0.75,0.94,1.0,0.805,0.77,0.803	0.853,0.865,1.0,1.0,0.855,0.929,0.97,1.0,0.916,1.0,1.0,1.0	-0.103
110305	ENSG00000184271	POU6F1	chr12	-	51196798	51196946	51196130	51196173	51197769	51197785	110305	4,15,23,9,13,40,25,17,16,34,12,23	3,0,1,1,6,1,7,1,0,7,3,6	16,20,11,9,31,24,35,12,12,12,15,17	3,3,0,0,4,1,1,0,1,0,0,0	248	100	1.43684273366e-05	0.00580312506915	0.35,1.0,0.903,0.784,0.466,0.942,0.59,0.873,1.0,0.662,0.617,0.607	0.683,0.729,1.0,1.0,0.758,0.906,0.934,1.0,0.829,1.0,1.0,1.0	-0.17
110719	ENSG00000172889	EGFL7	chr9	+	136668240	136668362	136664691	136664785	136668556	136668673	110719	38,26,77,31,51,102,89,41,32,52,38,38	1,1,7,2,12,4,0,1,0,1,1,1	72,35,48,14,58,50,45,28,27,44,42,28	1,0,0,1,2,0,1,0,1,0,0,0	222	100	9.37236409593e-08	0.000124072187229	0.945,0.921,0.832,0.875,0.657,0.92,1.0,0.949,1.0,0.959,0.945,0.945	0.97,1.0,1.0,0.863,0.929,1.0,0.953,1.0,0.924,1.0,1.0,1.0	-0.058
110877	ENSG00000134716	CYP2J2	chr1	-	59904365	59904516	59900964	59901103	59904870	59905058	110877	22,42,5,5,25,8,10,11,7,9,15,12	6,24,2,5,11,16,13,18,4,13,3,10	8,6,4,1,18,15,8,12,7,6,8,8	17,15,24,9,22,20,11,5,12,13,19,21	251	100	9.24606679917e-05	0.0234823282659	0.594,0.411,0.499,0.285,0.475,0.166,0.235,0.196,0.411,0.216,0.666,0.323	0.158,0.137,0.062,0.042,0.246,0.23,0.225,0.489,0.189,0.155,0.144,0.132	0.189
111450	ENSG00000143702	CEP170	chr1	-	243191017	243191494	243185778	243186422	243199059	243199194	111450	158,249,191,102,251,314,263,130,241,371,121,202	2,1,0,0,1,0,4,0,1,0,0,1	194,194,230,212,193,307,201,260,155,203,109,153	12,0,13,1,4,6,4,2,1,4,0,0	577	100	1.43861589308e-11	8.69735378784e-08	0.932,0.977,1.0,1.0,0.978,1.0,0.919,1.0,0.977,1.0,1.0,0.972	0.737,1.0,0.754,0.974,0.893,0.899,0.897,0.958,0.964,0.898,1.0,1.0	0.065
111919	ENSG00000259234	ANKRD34C-AS1	chr15	-	79235633	79236928	79211782	79213359	79260704	79260846	111919	2,9,6,5,5,9,9,5,5,14,2,7	0,0,0,1,0,0,2,0,0,0,0,0	7,3,11,3,12,12,6,8,12,6,5,1	1,3,0,1,0,2,1,1,1,1,1,0	1395	100	5.43485531024e-08	8.13296501431e-05	1.0,1.0,1.0,0.264,1.0,1.0,0.244,1.0,1.0,1.0,1.0,1.0	0.334,0.067,1.0,0.177,1.0,0.301,0.301,0.364,0.462,0.301,0.264,1.0	0.411
112679	ENSG00000304309	NA	chr12	-	18372	18474	18036	18183	26800	26915	112679	16,22,25,11,35,29,41,20,24,29,14,28	1,1,0,0,2,7,2,5,2,4,1,2	49,5,47,23,18,25,39,27,28,27,12,15	5,0,0,0,3,0,2,1,0,2,0,0	202	100	1.8652125775e-06	0.00126986528908	0.888,0.916,1.0,1.0,0.897,0.672,0.91,0.664,0.856,0.782,0.874,0.874	0.829,1.0,1.0,1.0,0.748,1.0,0.906,0.93,1.0,0.87,1.0,1.0	-0.079
112684	ENSG00000304309	NA	chr12	-	18372	18484	16561	18183	26800	26954	112684	16,22,26,10,36,30,42,21,25,30,14,29	1,1,0,0,2,7,2,5,2,4,1,2	49,6,47,24,18,26,39,27,28,31,13,14	5,0,0,0,3,0,2,1,0,2,0,0	212	100	1.87450246514e-06	0.00127046716181	0.883,0.912,1.0,1.0,0.895,0.669,0.908,0.665,0.855,0.78,0.868,0.872	0.822,1.0,1.0,1.0,0.739,1.0,0.902,0.927,1.0,0.88,1.0,1.0	-0.08
112686	ENSG00000304309	NA	chr12	-	18372	18659	18036	18183	26800	26954	112686	16,22,26,10,35,29,40,20,24,29,14,28	1,1,0,0,2,7,2,5,2,4,1,2	49,5,47,23,18,25,39,26,28,27,12,13	5,0,0,0,3,0,2,1,0,2,0,0	387	100	2.06396099928e-05	0.00764581199491	0.805,0.85,1.0,1.0,0.819,0.517,0.838,0.508,0.756,0.652,0.783,0.783	0.717,1.0,1.0,1.0,0.608,1.0,0.834,0.87,1.0,0.777,1.0,1.0	-0.125
112897	ENSG00000170954	ZNF415	chr19	-	53122661	53122743	53107878	53109908	53132855	53132875	112897	19,14,9,18,16,22,29,27,24,30,13,25	1,0,4,1,3,2,0,1,3,4,2,1	34,18,11,21,8,30,22,21,15,26,8,27	1,1,0,0,0,2,1,0,0,0,2,1	182	100	3.4149815072e-05	0.0112695135367	0.913,1.0,0.553,0.908,0.746,0.858,1.0,0.937,0.815,0.805,0.781,0.932	0.949,0.908,1.0,1.0,1.0,0.892,0.924,1.0,1.0,1.0,0.687,0.937	-0.087
113075	ENSG00000148950	IMMP1L	chr11	-	31460625	31460714	31456259	31456386	31509518	31509592	113075	14,4,4,2,5,15,9,1,5,8,4,5	2,3,3,1,7,2,3,2,2,0,0,2	9,5,20,14,3,19,11,12,6,7,2,6	3,0,0,0,1,0,6,0,0,0,3,2	189	100	0.000163452908578	0.0363300530226	0.787,0.414,0.414,0.514,0.274,0.799,0.613,0.209,0.569,1.0,1.0,0.569	0.613,1.0,1.0,1.0,0.613,1.0,0.492,1.0,1.0,1.0,0.261,0.613	-0.202
113993	ENSG00000224078	SNHG14	chr15	+	25101822	25101931	25100778	25100890	25103858	25103970	113993	24,34,26,25,0,138,0,0,51,53,17,0	19,39,45,14,73,49,85,56,19,39,10,51	1,43,64,0,0,0,0,0,1,0,35,0	104,16,32,32,107,67,80,73,33,32,17,85	209	100	5.29249540859e-08	7.9991304855e-05	0.377,0.294,0.217,0.461,0.0,0.574,0.0,0.0,0.562,0.394,0.449,0.0	0.005,0.563,0.489,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.496,0.0	0.147
114132	ENSG00000145194	ECE2	chr3	+	184276480	184276567	184276021	184276192	184276891	184277027	114132	2,6,2,2,2,7,7,5,5,9,4,8	2,3,2,1,7,0,2,2,4,8,2,5	15,10,22,5,10,3,19,11,4,3,3,5	1,1,2,0,2,2,0,3,1,0,3,2	187	100	2.67240318269e-05	0.00913822826776	0.348,0.517,0.348,0.517,0.133,1.0,0.652,0.572,0.401,0.376,0.517,0.461	0.889,0.842,0.855,1.0,0.728,0.445,1.0,0.662,0.681,1.0,0.348,0.572	-0.265
114298	ENSG00000119720	NRDE2	chr14	-	90302719	90303125	90301238	90301372	90303934	90304382	114298	19,48,28,27,45,43,24,21,22,38,18,21	0,4,2,0,6,0,0,0,0,0,1,0	15,18,48,33,38,26,22,18,8,20,18,18	1,1,0,1,0,1,1,8,1,1,0,3	506	100	9.25987498197e-05	0.0234823282659	1.0,0.703,0.735,1.0,0.597,1.0,1.0,1.0,1.0,1.0,0.781,1.0	0.748,0.781,1.0,0.867,1.0,0.837,0.813,0.308,0.613,0.798,1.0,0.542	0.126
114326	ENSG00000166394	CYB5R2	chr11	-	7666450	7666550	7665103	7665546	7667727	7667813	114326	40,95,11,20,73,25,36,20,14,29,16,51	1,6,1,0,2,2,2,3,0,2,5,0	6,41,84,5,30,57,7,10,14,23,36,25	0,0,0,0,0,3,0,0,0,3,1,2	200	100	0.000251181801067	0.0493678395254	0.952,0.888,0.846,1.0,0.948,0.862,0.9,0.769,1.0,0.879,0.615,1.0	1.0,1.0,1.0,1.0,1.0,0.905,1.0,1.0,1.0,0.793,0.947,0.862	-0.071
114616	ENSG00000164654	MIOS	chr7	+	7568025	7568123	7567052	7567484	7572435	7572667	114616	20,35,21,36,45,49,28,36,31,59,22,23	0,1,1,0,1,0,2,1,1,0,0,2	28,33,7,43,33,44,30,21,13,30,21,33	3,3,0,0,5,1,3,4,9,0,2,2	198	100	5.65242741501e-10	2.24819350508e-06	1.0,0.946,0.914,1.0,0.958,1.0,0.876,0.948,0.94,1.0,1.0,0.853	0.825,0.847,1.0,1.0,0.769,0.957,0.835,0.726,0.422,1.0,0.841,0.893	0.11
115685	ENSG00000123240	OPTN	chr10	+	13108961	13109015	13108137	13108289	13109111	13109288	115685	6,3,5,1,2,10,5,9,8,16,4,0	17,8,27,22,31,28,34,13,17,34,6,16	2,2,0,5,7,0,4,4,0,1,2,2	33,13,72,3,26,19,30,24,17,17,21,16	154	100	8.54643061841e-05	0.0221563648387	0.186,0.196,0.107,0.029,0.04,0.188,0.087,0.31,0.234,0.234,0.302,0.0	0.038,0.091,0.0,0.52,0.149,0.0,0.08,0.098,0.0,0.037,0.058,0.075	0.064
115805	ENSG00000171853	TRAPPC12	chr2	+	3477691	3477795	3465596	3465695	3478845	3478933	115805	33,46,40,43,73,96,61,44,45,69,29,51	0,0,3,1,5,4,1,0,4,0,0,4	62,50,31,33,47,74,38,41,29,42,36,37	5,9,5,0,7,0,2,3,1,8,2,3	204	100	3.35831009018e-05	0.0111067471628	1.0,1.0,0.867,0.955,0.877,0.922,0.968,1.0,0.847,1.0,1.0,0.862	0.859,0.731,0.752,1.0,0.767,1.0,0.903,0.87,0.934,0.72,0.898,0.858	0.084
116000	ENSG00000166833	NAV2	chr11	+	20049835	20049901	20048727	20049195	20054079	20054240	116000	4,12,38,8,25,28,20,20,13,14,12,16	1,4,7,2,1,5,1,2,2,2,0,0	17,14,19,8,23,14,24,34,14,12,6,23	1,0,0,0,0,3,1,3,0,1,1,1	166	100	2.10660538595e-05	0.00768330340325	0.707,0.644,0.766,0.707,0.938,0.771,0.923,0.858,0.797,0.808,1.0,1.0	0.911,1.0,1.0,1.0,1.0,0.738,0.935,0.872,1.0,0.878,0.783,0.933	-0.094
116904	ENSG00000186001	LRCH3	chr3	+	197880511	197880757	197875697	197875775	197883540	197888436	116904	9,17,18,4,27,24,15,14,14,21,8,19	3,4,3,1,1,5,1,1,1,2,1,1	16,12,6,1,13,20,16,11,19,15,17,15	9,7,14,2,3,4,4,6,5,1,5,3	346	100	9.02390088842e-05	0.0229609664003	0.464,0.551,0.634,0.536,0.886,0.581,0.813,0.802,0.802,0.752,0.698,0.846	0.339,0.331,0.11,0.126,0.556,0.591,0.536,0.346,0.523,0.813,0.496,0.591	0.251
117123	ENSG00000077522	ACTN2	chr1	+	236734432	236734518	236731232	236731314	236737121	236737180	117123	56,29,58,38,64,119,90,42,81,74,46,69	0,5,11,0,2,2,1,3,2,3,1,2	42,70,111,44,40,76,43,64,59,55,24,22	1,2,0,0,0,2,0,0,0,0,1,0	186	100	5.5519560338e-07	0.000494467335993	1.0,0.757,0.739,1.0,0.945,0.97,0.98,0.883,0.956,0.93,0.961,0.949	0.958,0.95,1.0,1.0,1.0,0.953,1.0,1.0,1.0,1.0,0.928,1.0	-0.06
117126	ENSG00000077522	ACTN2	chr1	+	236735634	236735720	236731232	236731314	236737121	236737214	117126	17,33,34,21,37,88,70,28,36,48,10,57	0,5,11,0,2,2,1,3,2,3,1,2	28,44,68,33,38,49,51,53,40,54,38,33	1,2,0,0,0,2,0,0,0,0,1,0	186	100	4.55810722499e-10	1.86193752457e-06	1.0,0.78,0.624,1.0,0.909,0.959,0.974,0.834,0.906,0.896,0.843,0.939	0.938,0.922,1.0,1.0,1.0,0.929,1.0,1.0,1.0,1.0,0.953,1.0	-0.09
117131	ENSG00000077522	ACTN2	chr1	+	236735634	236737214	236734432	236734518	236739301	236739532	117131	55,140,97,50,120,109,66,56,69,74,39,89	2,0,5,0,1,2,2,2,4,2,1,1	69,48,121,41,66,83,48,96,44,67,35,34	1,0,0,0,0,1,0,0,1,1,0,1	1680	100	8.30150392872e-10	2.85989424692e-06	0.621,1.0,0.536,1.0,0.877,0.764,0.663,0.625,0.507,0.688,0.699,0.841	0.804,1.0,1.0,1.0,1.0,0.832,1.0,1.0,0.724,0.8,1.0,0.669	-0.167
117561	ENSG00000124406	ATP8A1	chr4	-	42594288	42594362	42588259	42588329	42600477	42600518	117561	170,191,49,103,297,110,261,113,98,140,110,239	5,17,17,2,9,8,4,5,4,3,0,0	93,138,205,124,115,299,104,121,100,212,114,106	0,5,0,1,3,9,0,3,1,0,3,1	174	100	6.17273176129e-07	0.000530086847235	0.951,0.866,0.624,0.967,0.95,0.888,0.974,0.929,0.934,0.964,1.0,1.0	1.0,0.941,1.0,0.986,0.957,0.95,1.0,0.959,0.983,1.0,0.956,0.984	-0.056
118096	ENSG00000149089	APIP	chr11	-	34895009	34895110	34890503	34890552	34916227	34916379	118096	56,60,41,25,87,77,80,40,42,70,38,78	2,0,0,2,1,0,4,0,6,0,0,0	81,64,137,30,16,80,24,45,49,51,35,41	0,0,32,0,17,4,6,0,0,13,0,7	201	100	8.85689579455e-08	0.000118463724538	0.933,1.0,1.0,0.861,0.977,1.0,0.909,1.0,0.777,1.0,1.0,1.0	1.0,1.0,0.681,1.0,0.319,0.909,0.666,1.0,1.0,0.661,1.0,0.745	0.123
118838	ENSG00000233452	STXBP5-AS1	chr6	-	147064509	147064646	146851117	146851331	147074804	147074847	118838	24,14,7,12,21,42,22,17,18,36,10,7	0,1,2,1,0,6,3,1,0,3,3,1	38,20,11,5,8,20,47,5,13,35,11,25	2,2,0,0,0,0,3,0,0,3,0,3	237	100	5.8923413454e-06	0.0028452855057	1.0,0.855,0.596,0.835,1.0,0.747,0.756,0.878,1.0,0.835,0.584,0.747	0.889,0.808,1.0,1.0,1.0,1.0,0.869,1.0,1.0,0.831,1.0,0.779	-0.112
119157	ENSG00000028203	VEZT	chr12	+	95257153	95257239	95251939	95252071	95262905	95263081	119157	73,62,65,91,110,166,160,80,131,130,66,109	11,1,13,1,4,0,12,0,6,7,4,10	123,86,103,83,44,101,163,109,78,112,48,148	0,1,0,2,2,1,3,2,0,1,2,6	186	100	3.54578744144e-09	8.93189766144e-06	0.781,0.971,0.729,0.98,0.937,1.0,0.878,1.0,0.921,0.909,0.899,0.854	1.0,0.979,1.0,0.957,0.922,0.982,0.967,0.967,1.0,0.984,0.928,0.93	-0.063
120168	ENSG00000124155	PIGT	chr20	+	45421382	45421664	45420527	45420693	45424215	45424381	120168	51,63,63,43,102,118,88,60,29,95,43,75	2,6,4,0,8,3,0,1,3,0,1,2	44,65,109,22,57,56,46,77,39,53,52,42	0,0,0,0,1,3,1,0,3,0,1,0	382	100	1.29211575206e-06	0.000943438004261	0.87,0.733,0.805,1.0,0.769,0.911,1.0,0.94,0.717,1.0,0.918,0.908	1.0,1.0,1.0,1.0,0.937,0.83,0.923,1.0,0.773,1.0,0.932,1.0	-0.069
120478	ENSG00000163913	IFT122	chr3	+	129449870	129449937	129440035	129440371	129463559	129463626	120478	15,12,10,16,20,21,28,18,27,28,8,23	1,2,1,2,2,1,5,5,3,2,0,2	44,27,35,24,18,13,11,21,7,12,10,14	1,0,0,1,3,0,0,3,2,0,1,0	167	100	3.46008135789e-05	0.0113896702644	0.9,0.782,0.857,0.827,0.857,0.926,0.77,0.683,0.843,0.893,1.0,0.873	0.963,1.0,1.0,0.935,0.782,1.0,1.0,0.807,0.677,1.0,0.857,1.0	-0.067
120492	ENSG00000163913	IFT122	chr3	+	129461227	129461304	129440227	129440371	129463559	129463626	120492	7,10,15,10,15,20,26,19,24,17,5,11	1,2,1,2,2,1,5,5,3,2,0,2	19,17,18,18,15,20,10,19,15,15,8,21	1,0,0,1,3,0,0,3,2,0,1,0	177	100	1.10232652463e-05	0.00474663057718	0.798,0.739,0.894,0.739,0.809,0.919,0.746,0.682,0.819,0.828,1.0,0.757	0.915,1.0,1.0,0.91,0.739,1.0,1.0,0.782,0.809,1.0,0.819,1.0	-0.104
121218	ENSG00000224165	DNAJC27-AS1	chr2	+	25027310	25027517	25003984	25004110	25035272	25035711	121218	2,4,1,1,5,4,7,1,2,1,2,3	1,3,0,1,1,0,0,2,1,0,0,0	1,4,11,2,1,2,1,1,3,2,3,4	0,2,0,1,2,3,0,0,2,2,2,0	307	100	0.000159768759218	0.0356685524918	0.394,0.303,1.0,0.246,0.62,1.0,1.0,0.14,0.394,1.0,1.0,1.0	1.0,0.394,1.0,0.394,0.14,0.178,1.0,1.0,0.328,0.246,0.328,1.0	0.091
121650	ENSG00000157191	NECAP2	chr1	+	16455817	16455893	16449092	16452015	16458841	16458956	121650	19,54,41,9,42,42,40,23,20,28,23,34	0,0,6,0,1,1,3,1,0,2,0,1	22,12,26,16,48,30,20,25,20,20,24,25	0,2,15,0,5,1,1,3,0,1,0,0	176	100	0.000178557444399	0.038593382496	1.0,1.0,0.795,1.0,0.96,0.96,0.883,0.929,1.0,0.888,1.0,0.951	1.0,0.773,0.496,1.0,0.845,0.945,0.919,0.826,1.0,0.919,1.0,1.0	0.054
122206	ENSG00000104728	ARHGEF10	chr8	+	1843352	1843436	1823925	1824113	1857959	1858115	122206	11,75,33,7,51,41,38,19,17,30,22,25	2,3,2,0,2,2,1,6,1,3,0,1	37,17,19,1,41,32,9,24,22,24,26,15	0,0,0,0,0,2,0,0,2,0,0,0	184	100	3.7710439445e-05	0.0121010478305	0.749,0.931,0.9,1.0,0.933,0.918,0.954,0.632,0.902,0.845,1.0,0.931	1.0,1.0,1.0,1.0,1.0,0.897,1.0,1.0,0.857,1.0,1.0,1.0	-0.088
